,BuildingID,ViolationID
47475,809057,3
49124,829070,3
9858,211343,3
9865,211413,3
7797,18550,3
9889,211529,3
7794,18549,3
9893,211538,3
9894,211539,3
49140,829808,3
9906,21166,3
9922,21191,3
47534,809243,3
9784,210724,3
10287,21473,3
47621,809562,3
9708,210070,3
47597,809493,3
9701,209954,3
9697,209910,3
49079,827400,3
47610,809524,3
9652,20956,3
9783,210721,3
47628,809587,3
9648,20951,3
9642,209459,3
47635,809623,3
9636,209399,3
7873,18629,3
9709,210074,3
49087,827706,3
49088,827707,3
47586,809414,3
9719,210278,3
9736,210331,3
49090,827726,3
47576,809404,3
9742,210366,3
47571,809387,3
47568,809382,3
47561,809353,3
47554,809322,3
9766,210657,3
9770,210668,3
7831,185943,3
9781,210716,3
47415,808902,3
47414,808901,3
9935,212061,3
49202,832266,3
7735,184773,3
7736,184783,3
47251,808255,3
47257,808285,3
7746,184917,3
7750,18495,3
7752,184960,3
9947,21220,3
49198,832045,3
10163,213579,3
10160,213570,3
47283,808371,3
10157,213564,3
49195,831968,3
47235,808218,3
47229,808205,3
49218,833167,3
10242,214277,3
47222,808164,3
47218,808153,3
10250,214335,3
49223,833330,3
7725,184606,3
47203,808098,3
10256,214347,3
10258,21436,3
7722,18451,3
47197,808078,3
47194,808057,3
7717,18436,3
49234,833534,3
7756,185035,3
49192,831788,3
10147,213526,3
10034,212830,3
49154,830282,3
9958,212282,3
49156,830344,3
47393,808813,3
9971,212439,3
9973,212441,3
9980,212478,3
9984,212484,3
9994,212562,3
47369,808711,3
10007,212690,3
10009,212705,3
7776,185366,3
47362,808702,3
47355,808683,3
7760,185057,3
47353,808660,3
47346,808618,3
7773,185343,3
49173,8310,3
10057,213060,3
47338,808584,3
10066,213130,3
49178,831086,3
10089,213202,3
10104,213286,3
10115,213362,3
47303,808409,3
10122,213414,3
10133,21344,3
50396,87087,3
6825,17006,3
5289,14608,3
42026,675924,3
51539,89111,3
51537,891094,3
16122,288301,3
16116,288106,3
16107,28809,3
51530,891050,3
42029,675941,3
51519,890968,3
16102,288071,3
5885,154413,3
42041,67616,3
42042,676172,3
16097,288031,3
42045,676278,3
5860,15392,3
16129,288467,3
16133,288493,3
41992,675182,3
16134,288494,3
16136,288546,3
5851,153769,3
41979,67512,3
16155,288773,3
41970,675086,3
41969,675083,3
41967,67508,3
51560,891595,3
16173,288963,3
5842,153721,3
41953,674856,3
5837,153705,3
16084,287919,3
16073,287860,3
51572,891816,3
51468,890340,3
42120,676890,3
51480,890499,3
51476,890474,3
15911,287371,3
5922,155107,3
15902,287294,3
42155,6781,3
42058,676533,3
42162,678206,3
42167,678293,3
51455,89003,3
42189,678721,3
15855,286754,3
5942,155795,3
23230,350069,3
5905,154960,3
42095,676708,3
42094,676706,3
51495,890655,3
51498,890684,3
42083,676611,3
42080,676607,3
51504,890737,3
16042,287785,3
5891,154542,3
5890,15454,3
51514,89095,3
16066,287849,3
16067,287850,3
42061,676542,3
16071,287856,3
41947,674750,3
51575,891822,3
15843,28654,3
5754,15240,3
41706,671767,3
41708,671781,3
41715,67185,3
16483,29154,3
41722,671878,3
16473,291477,3
16470,29142,3
51650,893572,3
41736,67203,3
41742,67209,3
51666,893897,3
16455,29093,3
41756,672416,3
16440,290766,3
16496,292065,3
16498,292075,3
16502,292084,3
16507,292101,3
51693,894436,3
41680,671272,3
16529,292228,3
51701,894511,3
5738,15224,3
51710,89469,3
41656,671005,3
16556,292415,3
5736,15223,3
16559,29243,3
16561,292448,3
16564,292484,3
16565,292488,3
41772,67257,3
5766,15258,3
51579,89192,3
41890,673884,3
41871,673734,3
51609,892599,3
41875,673755,3
51605,892527,3
41882,6738,3
5810,153127,3
41895,67397,3
16412,290617,3
41898,6740,3
41899,67400,3
5820,15336,3
41910,67413,3
16233,289380,3
51581,891922,3
16324,290,3
16339,290106,3
5795,15292,3
41837,673386,3
51628,893046,3
5790,152841,3
41829,673268,3
16355,290260,3
41823,673241,3
16359,290285,3
51633,893126,3
41813,673020,3
41809,672998,3
16383,290455,3
16395,290521,3
16406,290577,3
16407,29058,3
15844,286545,3
15841,286516,3
5732,152183,3
15568,283767,3
42491,684681,3
6060,15765,3
15577,28381,3
42501,68482,3
42503,68491,3
15570,283780,3
6069,157847,3
15543,283528,3
42513,68524,3
42519,68527,3
51296,887316,3
6076,158020,3
42532,685586,3
51290,887256,3
51313,887501,3
15586,283835,3
6050,157580,3
6049,157579,3
42477,684415,3
42476,684367,3
42475,684366,3
42469,684313,3
15599,283875,3
42462,684167,3
6032,157326,3
42456,684035,3
42451,6839,3
15621,283955,3
51330,887789,3
42446,683845,3
42438,683597,3
6080,158083,3
42545,685769,3
6026,157268,3
15419,28286,3
15438,28308,3
42619,686520,3
15437,283075,3
42621,686534,3
42629,68660,3
15421,282872,3
42637,686841,3
15524,283411,3
6112,158722,3
15395,282678,3
15392,282671,3
15386,282658,3
42662,687235,3
15382,282651,3
42609,686461,3
15456,28320,3
42598,686421,3
15459,283204,3
51264,886952,3
42591,6864,3
15473,283231,3
51270,887025,3
42585,686169,3
42582,686156,3
42580,686147,3
42579,686145,3
42578,686111,3
15491,283265,3
15493,283268,3
51277,887092,3
42561,686019,3
42436,683541,3
42434,683482,3
51437,889811,3
5977,15633,3
5973,156223,3
15798,285449,3
42277,68033,3
51400,8894,3
51399,889392,3
42283,680442,3
15791,28526,3
42308,680777,3
51396,889260,3
15788,28523,3
42293,68064,3
42296,680711,3
42299,680748,3
42304,680759,3
5972,156211,3
15805,285616,3
15810,28576,3
5969,156164,3
15814,285864,3
15815,285870,3
15817,285887,3
42244,679753,3
51419,889585,3
5964,156084,3
42224,679550,3
42219,679403,3
42218,679401,3
5956,155961,3
15833,286436,3
5948,155807,3
42205,67896,3
42307,680772,3
42311,680794,3
6025,157265,3
42405,683208,3
42387,682921,3
42388,68294,3
15679,284422,3
15678,284416,3
6021,157226,3
15667,284362,3
15662,284305,3
15770,28504,3
51340,887917,3
15654,284242,3
42421,683321,3
15644,28416,3
42427,683388,3
42428,6834,3
42385,682790,3
15712,284582,3
15718,284621,3
15722,284646,3
15724,284672,3
51360,888634,3
6010,15682,3
42359,682096,3
51362,888711,3
42355,68206,3
42345,681971,3
15746,284936,3
42323,6816,3
15763,28503,3
51382,888953,3
42320,681229,3
5994,156587,3
16567,292501,3
5731,152124,3
50404,871022,3
5441,148170,3
17350,300658,3
52043,899882,3
17346,300603,3
52040,899835,3
17325,300022,3
40919,6603,3
40929,660465,3
40951,660740,3
5446,148215,3
5448,14823,3
40934,660498,3
40940,66052,3
17300,299920,3
40942,660631,3
17351,30066,3
52051,899956,3
5427,148098,3
17390,301077,3
5421,147961,3
17396,301196,3
52067,900258,3
52068,900283,3
17411,301381,3
40840,658772,3
17413,301416,3
40835,658762,3
17426,301532,3
40821,658554,3
40819,658536,3
5405,147701,3
5399,14768,3
17296,299863,3
5451,14826,3
17460,301960,3
41091,6628,3
41065,662418,3
17165,298880,3
41074,662539,3
41079,662589,3
5490,1488,3
41086,662682,3
5496,148832,3
40958,660753,3
17149,298565,3
17148,298563,3
17143,298520,3
17141,298513,3
41109,663071,3
51955,898065,3
17168,298995,3
41058,66235,3
41057,662332,3
17170,299,3
41046,661867,3
41043,661823,3
17184,299064,3
51990,898847,3
17220,29936,3
17239,299458,3
17249,299488,3
40982,661245,3
17254,299502,3
17264,29954,3
5455,148274,3
5453,148266,3
40959,66080,3
17435,30170,3
52095,900955,3
51953,898048,3
40607,655661,3
40590,655523,3
17671,303824,3
17670,303810,3
40596,655578,3
40597,655579,3
40598,655588,3
40612,655730,3
52151,902453,3
17643,303556,3
17638,303401,3
5333,146940,3
40637,656083,3
5335,146945,3
5336,146946,3
40588,655508,3
17673,30385,3
52179,90285,3
40576,655252,3
40575,655172,3
52181,90287,3
17687,303915,3
5315,146625,3
17693,303942,3
40562,654853,3
52192,903028,3
40548,654739,3
40547,654736,3
40537,654419,3
40530,654323,3
40527,654206,3
40526,654202,3
17620,30330,3
17606,303205,3
40784,658149,3
5380,14736,3
17539,302617,3
5369,147245,3
5374,147318,3
17524,30247,3
40737,657864,3
40741,657877,3
40746,657890,3
17604,30319,3
40750,65790,3
52105,90140,3
17482,302070,3
17477,302020,3
17476,302013,3
17471,301991,3
40720,657608,3
52132,902168,3
5357,14708,3
52134,902178,3
40709,657516,3
17564,302851,3
52138,902260,3
52139,902261,3
17571,302910,3
40695,657351,3
17580,302974,3
17583,302978,3
17589,30301,3
5346,14700,3
17593,303034,3
52148,902442,3
5341,146963,3
5507,149003,3
41118,663163,3
16583,292774,3
16765,295301,3
51807,896018,3
51803,896011,3
41460,667980,3
51802,896010,3
51800,896007,3
16768,29533,3
41469,668064,3
5656,150726,3
5647,150674,3
5649,150680,3
51793,895911,3
41488,66826,3
16754,295166,3
16752,29508,3
16782,295456,3
41447,667872,3
5643,150522,3
5640,150516,3
16796,29563,3
41432,667697,3
51816,896084,3
51818,896089,3
5635,150442,3
16816,295787,3
41419,667557,3
16817,295820,3
41417,667546,3
16829,295894,3
41408,6675,3
16840,295969,3
16841,295972,3
16751,295077,3
16748,29502,3
16848,296017,3
16648,29322,3
5686,1512,3
16665,29367,3
41578,66937,3
5693,151351,3
41581,669419,3
51748,895066,3
41590,669663,3
16743,294954,3
16634,29301,3
16629,292951,3
16626,292941,3
16622,292911,3
16620,292900,3
5717,151951,3
41560,668884,3
16678,29402,3
41553,668832,3
41552,66882,3
16682,294099,3
16697,29429,3
16700,29433,3
41532,668627,3
5676,150944,3
5674,150941,3
41527,66857,3
16706,29455,3
41521,66851,3
41519,668482,3
16720,29484,3
41512,668458,3
51780,895494,3
5624,150312,3
41392,66736,3
17129,298262,3
41221,664319,3
51918,897447,3
41196,664059,3
17054,297804,3
51913,897336,3
17047,297783,3
41215,664164,3
51901,89724,3
16983,297316,3
17019,29753,3
41238,664410,3
17011,297480,3
51897,897184,3
51895,897174,3
51894,897171,3
5536,149405,3
41189,663944,3
51922,897463,3
17073,297952,3
5533,149396,3
17074,29796,3
17086,298010,3
41171,663791,3
17103,29810,3
51935,897676,3
41150,663585,3
5524,149271,3
5511,149038,3
17120,298199,3
51949,898,3
5509,149026,3
41123,66322,3
5556,149689,3
16972,297285,3
16857,296036,3
16890,29633,3
41334,66656,3
41341,666798,3
41344,666825,3
41352,666905,3
51844,896379,3
16898,29650,3
16884,296234,3
51880,896972,3
41370,66706,3
16881,296216,3
16863,296071,3
16860,296042,3
16858,296037,3
51832,896257,3
41333,666527,3
41332,666506,3
51858,896614,3
16921,296758,3
41323,66627,3
16925,296830,3
16927,296846,3
51865,896795,3
51867,896797,3
16947,297041,3
16949,297052,3
16952,297057,3
16958,297177,3
41291,66564,3
51873,896899,3
16962,297187,3
41274,665197,3
42669,687265,3
51234,886671,3
15362,282490,3
50688,877008,3
50699,877280,3
43853,710281,3
50698,877278,3
14162,266543,3
43858,710406,3
14159,26652,3
43870,710832,3
50681,876893,3
43875,71106,3
43878,71114,3
43880,711444,3
43886,71180,3
14144,266223,3
43893,712,3
14186,266876,3
14187,266895,3
43837,70977,3
6560,165492,3
6558,165464,3
14192,26696,3
43831,709373,3
6556,16542,3
43829,70930,3
14203,267132,3
50714,877471,3
14205,267196,3
14211,267370,3
43816,708831,3
14220,267556,3
6549,165340,3
43805,7085,3
43894,712100,3
43901,71264,3
14233,26762,3
44009,71693,3
43980,715687,3
6612,166120,3
14086,26477,3
43995,716366,3
43999,716512,3
14074,264635,3
6618,16617,3
43908,712940,3
50627,875457,3
50625,875454,3
50623,87542,3
14051,264139,3
14049,26411,3
14045,263910,3
43977,715634,3
50645,875705,3
14094,265111,3
43969,715209,3
43967,715,3
14108,26534,3
43953,71434,3
50658,876275,3
6602,16601,3
14118,265613,3
6600,1660,3
43931,713751,3
50672,876523,3
6596,16593,3
43918,713564,3
6595,16592,3
50675,876646,3
50722,877619,3
6540,16531,3
44036,717958,3
14331,26881,3
14342,26888,3
6485,164285,3
14338,26886,3
43673,705672,3
50777,878671,3
14335,268844,3
43689,705747,3
14299,26857,3
14312,26865,3
14311,26864,3
43694,705764,3
43695,705774,3
43697,705806,3
43698,705810,3
6481,164235,3
43661,7056,3
43659,705552,3
43657,705536,3
43654,705493,3
43650,705466,3
14355,26907,3
43648,705462,3
14356,26908,3
43646,705442,3
6474,16416,3
43639,705396,3
14361,26917,3
14368,269298,3
6467,164073,3
14373,26933,3
6466,164072,3
14305,268616,3
6497,164460,3
43790,707955,3
43770,70670,3
50741,87781,3
14260,26808,3
14259,26806,3
6526,165077,3
6528,165091,3
50737,877761,3
14250,267835,3
6500,164505,3
43777,707241,3
6533,165186,3
6534,165198,3
43783,70762,3
50727,87766,3
50726,877654,3
43758,70645,3
43757,70644,3
14276,268401,3
6521,165009,3
14278,26844,3
43742,706062,3
14283,268465,3
43738,706048,3
6520,165004,3
14284,268468,3
6514,164867,3
6504,164650,3
43726,705976,3
6502,164609,3
43722,70596,3
43721,705951,3
50759,87821,3
44035,717945,3
6627,166247,3
51229,886550,3
44398,737582,3
13724,257046,3
13719,257008,3
44385,737265,3
6770,1688,3
13698,25682,3
44397,73749,3
50460,872372,3
13658,25618,3
13695,25669,3
6773,16892,3
6775,168964,3
13677,25636,3
6781,16911,3
50451,872225,3
13728,25719,3
13730,25720,3
44363,7358,3
6761,16849,3
13752,257691,3
13760,25777,3
13763,25782,3
50483,872971,3
13769,257933,3
13773,25811,3
13776,25818,3
50487,872991,3
13783,25829,3
13788,25838,3
13790,258401,3
6748,16817,3
13801,258759,3
44419,738,3
13656,256144,3
50500,87317,3
13531,253158,3
13582,254214,3
44482,73948,3
13580,25415,3
6811,16979,3
13567,253903,3
44494,74005,3
13528,253133,3
13642,25585,3
13527,25313,3
13523,25311,3
44509,740832,3
6823,170036,3
13516,253033,3
13514,252992,3
13584,2544,3
13587,254622,3
6807,16961,3
13594,25488,3
6806,16959,3
13596,25492,3
44467,73922,3
13601,255023,3
50429,871805,3
44461,739052,3
13603,255033,3
50431,871857,3
44458,738961,3
13610,25511,3
44451,738686,3
50436,872,3
50437,872075,3
6744,16816,3
44300,73181,3
14039,26374,3
44116,720827,3
44098,72008,3
44102,72048,3
13997,262664,3
13994,262526,3
13987,262446,3
13986,262433,3
44118,720855,3
13961,26191,3
13984,262369,3
44134,72109,3
13969,262021,3
13968,262,3
44146,721279,3
44147,721291,3
50596,87505,3
44087,71908,3
44079,71858,3
50605,875162,3
14012,262947,3
6644,16651,3
44069,718246,3
14016,263057,3
6641,166481,3
50612,875248,3
14029,263486,3
44054,718067,3
44053,718056,3
14034,263696,3
44045,718010,3
14035,2637,3
44043,718,3
6671,16697,3
6673,167006,3
44294,730907,3
44270,728475,3
6725,167719,3
50521,873444,3
13864,2595,3
50519,87342,3
13863,25949,3
44265,728110,3
44274,728932,3
44167,722079,3
6729,16789,3
44280,729173,3
6732,16795,3
44288,73036,3
13832,259049,3
6737,16801,3
13873,259765,3
44254,72735,3
13877,259836,3
44250,726942,3
13888,26002,3
6712,167477,3
6710,167413,3
13898,26026,3
6699,167214,3
50548,87427,3
50549,874270,3
13915,260869,3
50553,87442,3
44188,723087,3
50559,874493,3
44183,72286,3
13940,26140,3
6465,164066,3
14376,269362,3
43618,705061,3
15023,279305,3
15057,279543,3
15044,279416,3
42981,693432,3
51077,884105,3
42985,693441,3
42989,693451,3
42993,693471,3
6239,16093,3
15021,27929,3
42997,693476,3
15014,279239,3
15012,27922,3
15006,279140,3
6238,16092,3
42964,69295,3
6224,160629,3
15067,27966,3
51092,884561,3
42951,69262,3
15087,279817,3
51096,884697,3
6216,160458,3
42938,692490,3
15108,280104,3
42929,692311,3
42927,69230,3
51104,884901,3
42925,692299,3
42923,69222,3
51106,884912,3
6208,160337,3
51071,884027,3
14994,279028,3
51113,884973,3
43105,694671,3
14950,278449,3
6264,161350,3
6270,161376,3
14933,278191,3
51025,883143,3
51024,883093,3
6273,161431,3
43016,693754,3
43110,694854,3
51018,883008,3
6275,161445,3
43122,695135,3
51014,882994,3
43126,695160,3
14953,27848,3
14955,27850,3
6261,161348,3
43071,694546,3
51049,883718,3
6248,16105,3
43051,694407,3
6243,16099,3
14972,278735,3
6241,16095,3
51061,883846,3
43034,693986,3
43032,693797,3
14987,278919,3
51064,883859,3
14991,278998,3
14993,27902,3
6206,160330,3
51114,884995,3
6453,163971,3
51178,885819,3
42740,689105,3
51190,886021,3
42758,689558,3
51182,885879,3
51179,88583,3
42765,689575,3
15308,282011,3
6165,159521,3
15299,281982,3
15295,281966,3
15293,281916,3
42782,689627,3
6162,159503,3
15280,28180,3
15331,282257,3
6146,159266,3
6145,159197,3
42732,68891,3
15334,282266,3
6143,15918,3
15341,282337,3
6137,158986,3
42709,688263,3
6135,158936,3
6128,158876,3
51217,886351,3
42701,688159,3
51218,886367,3
51220,886400,3
42689,68779,3
6124,158853,3
42794,6897,3
15267,281717,3
6201,160303,3
42889,691657,3
51132,885316,3
15165,280716,3
42876,691385,3
15164,280715,3
6185,15981,3
6187,159829,3
51123,885172,3
42800,689781,3
15144,28045,3
42893,691749,3
51122,885167,3
42898,691817,3
6196,1601,3
42905,691913,3
15175,280830,3
42864,6911,3
15182,28095,3
42857,6909,3
15190,281089,3
42846,690620,3
51148,885477,3
15205,28118,3
15221,281333,3
42827,690032,3
42826,69,3
15235,28145,3
42824,689986,3
51155,885570,3
51156,885576,3
15255,28163,3
42804,689796,3
14921,277978,3
43129,695174,3
43131,695181,3
14576,27233,3
50857,8802,3
43460,702352,3
14589,27255,3
43465,70240,3
50851,880102,3
6418,16335,3
14575,272316,3
14550,27192,3
43481,702663,3
43483,702667,3
14564,27212,3
50849,880079,3
43489,702792,3
14554,271965,3
6412,16310,3
6410,16309,3
43447,701970,3
43436,701594,3
14605,272843,3
43434,701562,3
50867,880445,3
50873,880494,3
50875,88053,3
43408,70056,3
43406,70044,3
14641,273243,3
43391,700213,3
6370,162451,3
14648,273305,3
43377,7,3
50903,881145,3
14553,27196,3
50846,880067,3
51011,882975,3
14443,27008,3
43565,704779,3
43566,704783,3
14469,270265,3
43573,704798,3
14455,270205,3
14447,270126,3
14413,26983,3
14533,271624,3
43594,704875,3
14405,269685,3
14398,2696,3
14396,269567,3
6450,16393,3
14393,269535,3
14474,270350,3
14475,270369,3
14478,27042,3
50820,879450,3
14486,27055,3
43544,704159,3
43542,704157,3
50825,8796,3
50829,879727,3
14502,270910,3
6435,163642,3
14507,270960,3
43516,70354,3
6428,163580,3
6425,163461,3
43511,70335,3
14529,27156,3
50906,881152,3
43370,69970,3
43364,699648,3
50977,882692,3
6300,16181,3
6301,16182,3
50980,882718,3
43197,696679,3
43200,696737,3
43203,69675,3
14856,27669,3
50909,881162,3
14854,27667,3
43209,696821,3
43219,697123,3
43221,697218,3
14843,276532,3
43226,697253,3
14869,277099,3
43187,696545,3
6297,161777,3
14876,277190,3
14878,27721,3
50988,88277,3
50991,88282,3
43158,695800,3
50998,882870,3
50999,882871,3
43153,695624,3
51001,88288,3
14903,27770,3
14905,27773,3
51005,88292,3
51007,882943,3
51008,882962,3
43227,697262,3
43228,697270,3
43229,697271,3
14744,275214,3
50916,881224,3
6356,162264,3
14685,27365,3
43344,69907,3
14689,273694,3
14699,27384,3
14706,27398,3
43327,6985,3
14713,27429,3
43313,698355,3
43312,698353,3
50944,881756,3
6327,16207,3
43287,698166,3
50950,881910,3
43231,697281,3
14752,275312,3
14753,275318,3
14756,275326,3
14763,27540,3
6324,162043,3
43265,697647,3
14779,27558,3
14790,27571,3
14802,27585,3
14806,27591,3
43245,697368,3
50962,882387,3
43239,697309,3
50965,882504,3
23219,350008,3
19190,316891,3
320,10180,3
30470,422696,3
24270,358216,3
26540,375853,3
30569,424014,3
27204,380413,3
23717,353655,3
31348,43135,3
1383,110135,3
30379,421841,3
29854,416196,3
28907,39837,3
30378,421830,3
28908,398370,3
28736,397327,3
2257,116780,3
25040,363841,3
31848,43606,3
32608,453,3
55556,969519,3
25707,371304,3
55379,967137,3
23713,353634,3
23712,35363,3
55558,969528,3
24279,358284,3
2653,118793,3
31351,431376,3
55884,97457,3
26541,375855,3
56736,99090,3
55147,96288,3
693,104825,3
153,1004737,3
23725,3537,3
33324,4691,3
24256,358073,3
25030,363817,3
28160,389931,3
34662,50435,3
23724,353687,3
24262,358136,3
27184,380358,3
2645,118685,3
1944,11498,3
57034,996666,3
57033,996640,3
56393,982539,3
26012,373081,3
56189,978157,3
33320,469000,3
33319,469,3
30712,42557,3
55382,967161,3
25035,363825,3
29088,402120,3
34688,50477,3
32633,453533,3
2654,118797,3
32624,453329,3
29673,414024,3
26022,373329,3
191,1006232,3
28001,387823,3
56413,98310,3
56676,98961,3
56414,983111,3
55565,969652,3
34711,505264,3
54892,955868,3
54891,955858,3
27260,380788,3
24300,35848,3
28392,394245,3
31309,431025,3
32627,453447,3
34140,492072,3
23693,35348,3
1409,110200,3
31306,430990,3
29669,414,3
388,102411,3
34138,492048,3
28396,394306,3
27243,38069,3
151,1004684,3
27238,38059,3
31328,431243,3
27218,380472,3
27219,380473,3
34691,504818,3
23708,353613,3
27220,380474,3
54900,955937,3
23704,353583,3
2656,118801,3
55156,96385,3
34697,50495,3
34154,492254,3
56407,982962,3
24290,35840,3
56003,975877,3
31326,43122,3
25064,363935,3
31324,431215,3
27230,380491,3
28173,390117,3
56409,982978,3
1143,10904,3
34702,5051,3
27235,380561,3
33298,468160,3
28739,397330,3
55551,969458,3
30578,42406,3
31836,43601,3
54936,95625,3
33635,47789,3
28147,38973,3
1345,109966,3
31414,43192,3
1160,109270,3
55138,9613,3
