BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES
4004140041,"$4,515,047",$0,"$4,515,047",$0,"$107,695",$0,"$4,710,870","$2,015,254"
4019180072,"$4,503,072",$0,"$4,503,072",$0,$0,"$84,372","$4,751,966","$2,489,321"
4019180110,"$4,485,002",$0,"$4,485,002",$0,$0,"$134,569","$4,840,734","$2,349,943"
4019180050,"$4,483,854",$0,"$4,483,854",$0,"$289,183","$85,163","$5,033,540","$2,498,041"
4019180055,"$4,473,824",$0,"$4,473,824",$0,$0,"$104,311","$4,794,145","$2,390,363"
1018521004,"$4,455,654",$0,"$4,455,654",$0,$0,$0,"$4,526,963","$1,192,848"
4019180075,"$4,451,080",$0,"$4,451,080",$0,$0,"$116,994","$4,768,717","$2,584,500"
4019180060,"$4,447,157",$0,"$4,447,157",$0,$0,"$94,336","$4,738,143","$2,530,183"
3001220005,"$4,444,382",$0,"$4,444,382",$0,"$102,188",$0,"$4,591,522","$2,359,832"
4019180105,"$4,442,516",$0,"$4,442,516",$0,"$27,808","$119,101","$4,789,315","$2,851,638"
4019180080,"$4,431,658",$0,"$4,431,658",$0,"$266,580","$81,373","$4,984,533","$2,695,495"
4019180108,"$4,430,342",$0,"$4,430,342",$0,"$20,545","$69,390","$4,712,279","$2,663,022"
4019180062,"$4,421,349",$0,"$4,421,349",$0,$0,"$90,332","$4,708,806","$2,477,518"
3000280005,"$4,408,534",$0,"$4,408,534",$0,"$106,107",$0,"$4,736,886","$1,553,061"
4096310241,"$4,383,372",$0,"$4,383,372","$284,000","$139,834","$72,655","$5,129,053","$3,027,122"
1010710042,"$4,383,225","$6,521,461","$10,904,686",$0,"$263,277","$33,684","$11,739,190","$4,041,896"
4051460036,"$4,357,389",$0,"$4,357,389",$0,$0,$0,"$4,532,321","$1,938,289"
4019180085,"$4,353,982",$0,"$4,353,982",$0,$0,"$120,134","$4,630,564","$2,345,352"
4019180067,"$4,342,016",$0,"$4,342,016",$0,$0,"$54,119","$4,555,432","$2,451,184"
4019180107,"$4,334,127",$0,"$4,334,127",$0,$0,"$69,048","$4,588,519","$2,498,314"
4019180097,"$4,317,621",$0,"$4,317,621",$0,"$151,001","$74,595","$4,799,800","$2,534,870"
4019180070,"$4,306,443",$0,"$4,306,443",$0,$0,"$117,882","$4,626,393","$2,467,853"
2022872287,"$4,293,697",$0,"$4,293,697",$0,$0,$0,"$4,357,285","$2,384,939"
2022870046,"$4,293,697",$0,"$4,293,697",$0,$0,$0,"$4,357,285","$2,384,939"
4161770001,"$4,281,239",$0,"$4,281,239","$28,263",$0,"$11,048","$4,504,880","$1,674,741"
4019180045,"$4,278,593",$0,"$4,278,593",$0,"$516,267","$39,824","$4,990,815","$2,359,876"
3002500016,"$4,243,784",$0,"$4,243,784",$0,"$357,314",$0,"$4,651,456","$1,205,461"
1015141102,"$4,239,480",$0,"$4,239,480",$0,$0,$0,"$4,239,480","$1,064,444"
1015370027,"$4,218,008","$9,479,415","$13,697,423",$0,"$255,718","$7,310,400","$23,036,609","$7,686,946"
1014590001,"$4,199,685","$243,432","$4,443,117",$0,"$389,870","$17,689","$5,159,002","$3,612,331"
4161770055,"$4,193,367",$0,"$4,193,367",$0,"$59,047",$0,"$4,439,353","$1,597,436"
4019180065,"$4,176,652",$0,"$4,176,652",$0,"$74,070","$67,527","$4,497,373","$2,378,186"
3009870001,"$4,172,279",$0,"$4,172,279",$0,"$192,569",$0,"$4,423,485","$1,374,541"
4161770035,"$4,157,630",$0,"$4,157,630",$0,"$72,935","$20,890","$4,425,751","$1,713,942"
3011490072,"$4,144,690",$0,"$4,144,690",$0,$0,$0,"$4,144,690","$792,477"
4019180090,"$4,127,524",$0,"$4,127,524",$0,"$237,311","$75,883","$4,704,307","$2,437,886"
1015610001,"$4,111,171","$2,106,420","$6,217,591",$0,"$642,653",$0,"$7,086,473","$2,733,204"
1013660001,"$4,105,548","$9,057,713","$13,163,261",$0,"$598,547",$0,"$13,922,329","$5,423,855"
3060830001,"$4,104,198",$0,"$4,104,198",$0,$0,$0,"$4,294,091","$1,949,270"
1009040010,"$4,079,396",$0,"$4,079,396",$0,"$11,423",$0,"$4,200,022","$708,056"
4031560133,"$4,078,523",$0,"$4,078,523",$0,$0,"$42,597","$4,286,033","$1,720,627"
1018320016,"$4,048,507",$0,"$4,048,507","$282,929",$0,$0,"$4,356,415","$2,073,799"
1010891101,"$4,046,029",$0,"$4,046,029",$0,$0,$0,"$4,118,713","$1,542,796"
1016916002,"$4,041,111",$0,"$4,041,111",$0,"$50,000",$0,"$4,106,934","$1,029,315"
1014900001,"$4,007,521","$25,092","$4,032,613",$0,"$802,502","$24,685","$4,904,247","$1,607,262"
4062770002,"$3,998,268",$0,"$3,998,268",$0,$0,$0,"$4,223,599","$1,665,375"
1013660047,"$3,990,794",$0,"$3,990,794",$0,"$739,050",$0,"$4,797,446","$1,847,111"
3027310001,"$3,988,778",$0,"$3,988,778",$0,"$348,603",$0,"$4,478,490","$2,064,641"
2038950001,"$3,973,747",$0,"$3,973,747",$0,$0,$0,"$4,361,189","$2,225,323"
1014590010,"$3,953,367","$68,165","$4,021,532",$0,$0,"$24,041","$4,059,392","$2,187,942"
1017300075,"$3,903,541","$1,808,488","$5,712,029","$143,435",$0,$0,"$6,130,853","$2,775,012"
3027360001,"$3,857,138",$0,"$3,857,138",$0,"$280,375",$0,"$4,265,574","$1,864,520"
2059090825,"$3,846,552","$7,387,270","$11,233,822","$10,210","$1,980",$0,"$12,136,528","$6,818,172"
1009190058,"$3,840,846",$0,"$3,840,846",$0,"$1,052,320",$0,"$5,071,839","$2,129,296"
4019090001,"$3,776,522",$0,"$3,776,522",$0,$0,$0,"$3,869,036","$1,519,263"
2032300016,"$3,775,440",$0,"$3,775,440",$0,"$70,387","$35,641","$4,252,637","$2,709,131"
1022200011,"$3,747,606",$0,"$3,747,606",$0,"$127,150",$0,"$3,874,756","$3,198,453"
4105900100,"$3,743,237","$306,017","$4,049,254",$0,$0,"$179,395","$4,482,143","$2,589,009"
1009000027,"$3,742,263","$5,695,920","$9,438,183",$0,"$840,279","$78,428","$11,303,600","$3,398,444"
4058850118,"$3,724,434",$0,"$3,724,434",$0,$0,$0,"$4,072,566","$1,202,621"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
2029970046,"$3,717,424",$0,"$3,717,424",$0,$0,$0,"$3,717,424","$2,773,458"
4012740001,"$3,692,185",$0,"$3,692,185",$0,"$91,230","$88,694","$4,173,576","$1,228,046"
1018900036,"$3,683,040",$0,"$3,683,040",$0,$0,$0,"$3,697,488","$1,778,416"
4050250050,"$3,675,694","$290,148","$3,965,842",$0,$0,$0,"$4,124,451","$1,939,287"
1017300064,"$3,658,753","$2,140,282","$5,799,035","$86,458",$0,$0,"$6,199,208","$2,536,478"
4058650112,"$3,636,951",$0,"$3,636,951",$0,$0,$0,"$3,975,578","$1,188,865"
3019051105,"$3,622,364",$0,"$3,622,364",$0,$0,$0,"$3,650,168","$916,123"
1017300045,"$3,603,172","$1,983,521","$5,586,693","$33,912",$0,$0,"$5,893,192","$2,715,911"
4023190010,"$3,582,964",$0,"$3,582,964",$0,$0,$0,"$3,750,691","$1,679,373"
4014910021,"$3,576,469","$1,747,739","$5,324,208",$0,$0,$0,"$5,573,515","$3,338,922"
3079300001,"$3,575,884",$0,"$3,575,884",$0,$0,$0,"$3,719,753","$1,301,929"
3018110019,"$3,567,238",$0,"$3,567,238",$0,"$184,248",$0,"$3,814,654","$1,941,727"
1015390003,"$3,549,729",$0,"$3,549,729",$0,$0,$0,"$3,562,905","$822,419"
1005440065,"$3,539,134",$0,"$3,539,134",$0,"$658,468",$0,"$4,246,514","$933,546"
1015120040,"$3,522,679","$3,447,134","$6,969,813",$0,"$2,118,310",$0,"$9,447,004","$3,127,810"
2024260004,"$3,519,431",$0,"$3,519,431",$0,"$40,170","$9,435,750","$13,084,146","$6,095,651"
1004360034,"$3,495,291",$0,"$3,495,291",$0,"$1,097,584",$0,"$4,582,875","$1,235,735"
1004360034,"$3,495,291",$0,"$3,495,291",$0,"$1,097,584",$0,"$4,582,875","$1,235,735"
1004360034,"$3,495,291",$0,"$3,495,291",$0,"$1,097,584",$0,"$4,582,875","$1,235,735"
1004360034,"$3,495,291",$0,"$3,495,291",$0,"$1,097,584",$0,"$4,582,875","$1,235,735"
1020980013,"$3,483,684",$0,"$3,483,684",$0,$0,$0,"$3,517,982","$2,506,106"
1020980053,"$3,483,684",$0,"$3,483,684",$0,$0,$0,"$3,517,982","$2,506,106"
2024630063,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630060,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630011,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630006,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630001,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630001,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630006,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630011,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630060,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
2024630063,"$3,483,440",$0,"$3,483,440",$0,$0,"$12,470","$3,522,261","$1,916,246"
1018510008,"$3,476,825","$5,935,351","$9,412,176",$0,"$2,187,830","$161,354","$13,070,386","$5,513,466"
1010450054,"$3,473,311",$0,"$3,473,311",$0,$0,"$20,658","$3,513,635","$1,396,724"
4004130032,"$3,472,359",$0,"$3,472,359",$0,$0,$0,"$3,536,073","$909,730"
1010760043,"$3,464,457",$0,"$3,464,457",$0,$0,$0,"$3,587,843","$1,402,764"
3087640028,"$3,460,659",$0,"$3,460,659",$0,$0,"$86,539","$3,656,191","$1,644,436"
4020910001,"$3,453,001",$0,"$3,453,001",$600,"$430,245",$0,"$4,089,782","$1,819,520"
4084010550,"$3,435,980","$2,228,182","$5,664,162","$3,853",$0,$0,"$6,194,510","$3,081,653"
4084010550,"$3,435,980","$2,228,182","$5,664,162","$3,853",$0,$0,"$6,194,510","$3,081,653"
3087190038,"$3,403,576","$256,175","$3,659,751","$31,725",$0,"$13,247","$3,839,410","$1,952,908"
1017300036,"$3,376,599","$2,367,409","$5,744,008",$0,$0,$0,"$5,963,517","$2,528,705"
1003620001,"$3,354,053",$0,"$3,354,053",$0,"$199,516","$5,250,408","$9,226,839","$4,790,573"
3020750012,"$3,341,247",$0,"$3,341,247","$413,955",$0,"$4,380","$3,946,256","$1,306,289"
1009020030,"$3,336,140",$0,"$3,336,140",$0,"$175,210","$6,834","$3,560,732","$1,328,454"
1010450029,"$3,329,414","$5,669,002","$8,998,416",$0,"$2,375,797","$107,655","$12,264,914","$3,904,201"
1001790032,"$3,324,292",$0,"$3,324,292",$0,"$980,527",$0,"$4,430,355","$1,420,876"
4014710012,"$3,301,126",$0,"$3,301,126",$0,$0,$0,"$3,328,590","$1,810,259"
1007320007,"$3,299,022",$0,"$3,299,022",$0,"$112,890",$0,"$3,466,115","$1,118,886"
3087640010,"$3,295,176",$0,"$3,295,176",$0,$0,"$136,580","$3,533,279","$1,282,980"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
2029400038,"$3,265,060",$0,"$3,265,060",$0,"$174,225",$0,"$3,491,010","$2,281,144"
3059270031,"$3,240,436",$0,"$3,240,436",$0,"$47,752","$57,339","$3,384,813","$1,503,993"
1010350047,"$3,221,620",$0,"$3,221,620",$0,$0,$0,"$3,382,737","$2,098,927"
4021040001,"$3,221,505","$187,463","$3,408,968",$0,"$233,618","$126,451","$3,872,262","$1,440,237"
3023130013,"$3,220,623",$0,"$3,220,623",$0,$0,"$36,739","$3,313,906","$965,291"
1018331706,"$3,216,746",$0,"$3,216,746",$0,$0,$0,"$3,263,551","$1,053,349"
1007640042,"$3,163,596","$157,380","$3,320,976","$154,682","$344,120","$20,361","$3,877,532","$1,667,502"
1010450061,"$3,141,565",$0,"$3,141,565",$0,"$1,081,370",$0,"$4,870,651","$1,714,955"
4049950001,"$3,126,682","$231,982","$3,358,664",$0,"$57,356","$44,310","$3,551,834","$1,286,376"
4015810001,"$3,121,928",$0,"$3,121,928","$38,574",$0,$0,"$3,302,455","$2,049,276"
3072120104,"$3,069,818",$0,"$3,069,818",$0,$0,$0,"$3,194,606","$1,919,722"
4033210061,"$3,059,914",$0,"$3,059,914",$0,$0,$0,"$3,162,214","$1,377,737"
3011490018,"$3,057,732",$0,"$3,057,732",$0,"$502,121",$0,"$3,726,830","$953,785"
1012360029,"$3,046,709",$0,"$3,046,709",$0,"$241,000",$0,"$3,439,869","$1,260,529"
1016710001,"$3,033,310",$0,"$3,033,310",$0,"$147,703",$0,"$3,206,080","$1,856,083"
2032610092,"$3,013,967",$0,"$3,013,967",$0,$0,$0,"$3,013,967","$1,756,108"
2032610086,"$3,013,967",$0,"$3,013,967",$0,$0,$0,"$3,013,967","$1,756,108"
2032610038,"$3,013,967",$0,"$3,013,967",$0,$0,$0,"$3,013,967","$1,756,108"
2026091001,"$3,012,147",$0,"$3,012,147",$0,$0,$0,"$3,012,147","$1,664,635"
2026530080,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530071,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530069,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530067,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530065,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530061,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530059,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530057,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530057,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530059,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530061,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530063,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530065,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530067,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530069,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530071,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
2026530080,"$2,996,273",$0,"$2,996,273",$0,"$216,381","$84,675","$3,351,273","$1,794,998"
3067390019,"$2,976,997",$0,"$2,976,997",$0,$0,"$14,160","$3,102,658","$2,000,116"
1003450017,"$2,973,140",$0,"$2,973,140",$0,$0,$0,"$2,973,140","$1,023,311"
4030850008,"$2,944,931",$0,"$2,944,931",$0,$0,"$69,334","$3,119,015","$1,313,406"
4051010061,"$2,931,795",$0,"$2,931,795",$0,$0,"$82,176","$3,137,562","$1,406,755"
3020190040,"$2,930,898",$0,"$2,930,898",$0,$0,$0,"$2,942,119","$1,412,808"
2029380049,"$2,878,226",$0,"$2,878,226",$0,"$38,111",$0,"$2,926,873","$1,527,999"
2029380049,"$2,878,226",$0,"$2,878,226",$0,"$38,111",$0,"$2,926,873","$1,527,999"
2029380049,"$2,878,226",$0,"$2,878,226",$0,"$38,111",$0,"$2,926,873","$1,527,999"
3020610101,"$2,877,289",$0,"$2,877,289",$0,"$381,922",$0,"$3,538,505","$1,439,772"
1014520041,"$2,869,601",$0,"$2,869,601",$0,"$175,270",$0,"$3,044,871","$642,670"
4155410017,"$2,862,744","$9,600","$2,872,344",$0,$0,"$9,920","$2,989,385","$1,586,872"
1008430003,"$2,862,416",$0,"$2,862,416",$0,"$921,946",$0,"$3,811,616","$795,889"
4032720001,"$2,861,002",$0,"$2,861,002",$0,$0,$0,"$2,916,629","$1,442,253"
5040000039,"$2,860,558",$0,"$2,860,558",$0,$0,$0,"$2,902,946","$1,315,610"
5040010001,"$2,860,558",$0,"$2,860,558",$0,$0,$0,"$2,902,946","$1,315,610"
5040020001,"$2,860,558",$0,"$2,860,558",$0,$0,$0,"$2,902,946","$1,315,610"
3004760019,"$2,853,859",$0,"$2,853,859",$0,$0,$0,"$2,929,994","$675,910"
4050500004,"$2,849,610","$57,540","$2,907,150",$0,$0,$0,"$3,027,523","$1,096,853"
1021710052,"$2,827,435","$99,022","$2,926,457",$0,$0,"$33,329","$2,988,122","$1,183,972"
4006131201,"$2,822,806",$0,"$2,822,806",$0,"$462,786",$0,"$3,600,159","$1,017,718"
1012500040,"$2,814,761",$0,"$2,814,761",$0,"$38,662",$0,"$2,865,149","$801,903"
3088150042,"$2,799,344",$0,"$2,799,344",$0,$0,"$14,820","$2,974,024","$1,404,970"
1002481003,"$2,769,816",$0,"$2,769,816",$0,$0,$0,"$2,836,535","$1,445,273"
1011710063,"$2,766,281","$30,937,316","$33,703,597",$0,"$1,207,131",$0,"$36,366,573","$14,452,861"
3024410024,"$2,764,574",$0,"$2,764,574",$0,$0,$0,"$2,863,846","$770,646"
3060580001,"$2,757,636",$0,"$2,757,636",$0,$0,$0,"$2,844,064","$1,552,001"
1018890040,"$2,754,617",$0,"$2,754,617",$0,$0,$0,"$2,774,027","$892,732"
3001810031,"$2,736,805",$0,"$2,736,805",$0,"$210,063",$0,"$3,069,270","$805,029"
4051450024,"$2,731,102",$0,"$2,731,102",$0,$0,"$24,561","$2,858,951","$1,522,143"
4051460026,"$2,719,546",$0,"$2,719,546",$0,$0,"$26,782","$2,845,488","$1,462,921"
4106680001,"$2,716,983",$0,"$2,716,983",$0,$0,$0,"$2,831,534","$1,405,729"
4013120010,"$2,704,963",$0,"$2,704,963",$0,$0,"$29,237","$2,872,541","$1,547,937"
1014210005,"$2,702,904","$3,612,078","$6,314,982",$0,"$401,589",$0,"$6,942,147","$2,731,212"
2025110022,"$2,696,412",$0,"$2,696,412",$0,"$61,384","$29,568","$2,857,723","$4,463,319"
2023341001,"$2,686,816",$0,"$2,686,816",$0,$0,$0,"$3,447,105","$1,310,125"
3010510033,"$2,682,281",$0,"$2,682,281",$0,$0,$0,"$2,682,281","$329,010"
3012210053,"$2,671,555",$0,"$2,671,555",$0,$0,$0,"$2,731,145","$1,725,093"
1009191002,"$2,661,410",$0,"$2,661,410",$0,$0,$0,"$2,736,479","$461,075"
2042860022,"$2,646,165",$0,"$2,646,165",$0,$32,$0,"$2,770,371","$1,408,434"
4051460001,"$2,640,325",$0,"$2,640,325",$0,$0,"$37,351","$2,858,485","$1,357,488"
1020500113,"$2,634,655",$0,"$2,634,655",$0,$0,$0,"$2,634,655","$800,636"
1012530021,"$2,626,220",$0,"$2,626,220","$38,665",$0,$0,"$3,144,035","$1,461,844"
3087101001,"$2,620,864","$137,940","$2,758,804",$0,"$169,751",$0,"$2,951,533","$1,591,586"
4020900026,"$2,610,585",$0,"$2,610,585",$0,$0,"$43,378","$2,734,066","$1,128,069"
4004140121,"$2,609,384",$0,"$2,609,384",$0,$0,$0,"$2,642,010","$1,169,023"
3067300072,"$2,604,516",$0,"$2,604,516",$0,$0,$0,"$2,612,080","$1,196,084"
3067300063,"$2,604,516",$0,"$2,604,516",$0,$0,$0,"$2,612,080","$1,196,084"
3024120027,"$2,600,197",$0,"$2,600,197",$0,$0,"$4,144,911","$6,853,853","$4,698,207"
2059200670,"$2,594,537",$0,"$2,594,537",$0,$0,$0,"$2,792,368","$1,382,254"
1010070001,"$2,593,976",$0,"$2,593,976",$0,"$1,113,491",$0,"$3,721,017","$1,058,656"
1018331501,"$2,593,354",$0,"$2,593,354",$0,$0,$0,"$2,652,146","$627,012"
4004140035,"$2,584,563",$0,"$2,584,563",$0,"$62,731",$0,"$2,678,410","$1,234,778"
2024420034,"$2,571,476",$0,"$2,571,476",$0,"$621,765",$0,"$3,216,466","$1,591,335"
2024420034,"$2,571,476",$0,"$2,571,476",$0,"$621,765",$0,"$3,216,466","$1,591,335"
2057800940,"$2,567,012",$0,"$2,567,012",$0,$0,$0,"$2,568,525","$1,243,706"
1005570022,"$2,561,383",$0,"$2,561,383",$0,"$372,606",$0,"$2,949,568","$748,194"
2032740027,"$2,561,097",$0,"$2,561,097",$0,"$45,820",$0,"$2,615,317","$1,446,476"
2032740021,"$2,561,097",$0,"$2,561,097",$0,"$45,820",$0,"$2,615,317","$1,446,476"
4015250030,"$2,550,347",$0,"$2,550,347",$0,$0,"$139,297","$2,759,650","$1,256,507"
4067930126,"$2,550,272","$247,306","$2,797,578",$0,$0,$0,"$2,936,727","$1,891,639"
1015860001,"$2,548,740","$1,541,217","$4,089,957","$37,080",$0,$0,"$4,255,442","$2,047,294"
1007540001,"$2,546,285",$0,"$2,546,285",$0,"$264,002",$0,"$2,912,076","$709,120"
3053200055,"$2,540,949",$0,"$2,540,949",$0,$0,$0,"$2,628,712","$1,374,863"
1014590030,"$2,540,607","$33,698","$2,574,305",$0,$0,"$18,472","$2,614,001","$1,804,537"
1005850001,"$2,539,237","$2,031,392","$4,570,629",$0,"$755,427",$0,"$5,630,687","$1,068,563"
1014900028,"$2,534,355","$24,480","$2,558,835",$0,$0,"$10,942","$2,583,751","$883,813"
1000760024,"$2,527,300",$0,"$2,527,300",$0,"$216,266",$0,"$2,743,566","$854,920"
4105920150,"$2,518,982","$180,520","$2,699,502",$0,$0,"$119,596","$2,988,095","$1,726,007"
1010410050,"$2,516,353","$1,048,097","$3,564,450",$0,"$76,128",$0,"$4,370,455","$2,041,615"
3004160017,"$2,515,742",$0,"$2,515,742",$0,$0,$0,"$2,515,742","$791,688"
4018450010,"$2,511,155","$91,446","$2,602,601","$230,649",$0,$0,"$2,933,580","$1,640,862"
5014940050,"$2,507,395",$0,"$2,507,395",$0,$0,$0,"$2,541,298","$1,033,857"
4105990100,"$2,500,616","$198,886","$2,699,502",$0,$0,"$119,596","$2,988,095","$1,726,007"
3050850027,"$2,492,400",$0,"$2,492,400","$50,400",$0,$0,"$2,598,266","$1,212,238"
3050780022,"$2,485,579",$0,"$2,485,579",$0,$0,$0,"$2,532,404","$943,672"
3050780014,"$2,485,579",$0,"$2,485,579",$0,$0,$0,"$2,532,404","$943,672"
1012350002,"$2,475,141",$0,"$2,475,141","$13,867",$0,$0,"$3,274,240","$926,440"
1007080070,"$2,474,723",$0,"$2,474,723",$0,$0,$0,"$2,474,723","$3,033,602"
4051360006,"$2,468,104","$520,092","$2,988,196","$27,930","$1,102,905",$0,"$4,352,251","$1,678,203"
4004131001,"$2,458,388",$0,"$2,458,388",$0,$0,$0,"$2,596,477","$837,925"
4004131001,"$2,458,388",$0,"$2,458,388",$0,$0,$0,"$2,596,477","$837,925"
4005310017,"$2,458,162",$0,"$2,458,162",$0,$0,$0,"$2,472,223","$890,182"
3004590024,"$2,455,382",$0,"$2,455,382",$0,"$72,000",$0,"$2,558,164","$568,332"
2025880001,"$2,453,609",$0,"$2,453,609",$0,$0,$0,"$2,654,237","$463,204"
1015680001,"$2,452,058","$5,177,732","$7,629,790",$0,"$385,451",$0,"$8,380,036","$4,179,543"
4060400027,"$2,438,576",$0,"$2,438,576",$0,$0,"$90,450","$2,583,214","$1,103,202"
4051230061,"$2,438,374","$292,990","$2,731,364","$396,684",$0,$0,"$3,295,616","$1,523,358"
1008630044,"$2,437,321","$7,679,882","$10,117,203",$0,"$1,524,154",$0,"$12,586,908","$4,963,512"
4018420071,"$2,434,386","$183,341","$2,617,727",$0,$0,$0,"$2,702,794","$815,856"
4004140117,"$2,434,200",$0,"$2,434,200",$0,$0,$0,"$2,456,893","$1,061,616"
3050850075,"$2,430,997","$69,000","$2,499,997",$0,$0,$0,"$2,521,491","$1,125,760"
1018390029,"$2,429,795",$0,"$2,429,795",$0,$0,$0,"$2,429,795","$1,783,993"
1005330001,"$2,429,649",$0,"$2,429,649","$418,843",$0,$0,"$28,328,241","$11,234,771"
1010670012,"$2,428,080","$5,181,341","$7,609,421",$0,$0,"$17,538","$7,884,148","$2,499,540"
1016170001,"$2,427,235","$339,744","$2,766,979",$0,"$1,314,814",$0,"$4,313,178","$2,307,077"
1015950031,"$2,427,235","$339,744","$2,766,979",$0,"$1,314,814",$0,"$4,313,178","$2,307,077"
4062770050,"$2,414,241",$0,"$2,414,241",$0,$0,$0,"$2,555,647","$1,333,734"
4062270338,"$2,414,241",$0,"$2,414,241",$0,$0,$0,"$2,555,647","$1,333,734"
