BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Units,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses 
1015680001,"$3,707,856",$0,"$3,707,856",$0,0,"$391,245",$0,$0,"$4,301,975",$0,"$1,473,972"
3021860001,"$3,687,085",$0,"$3,687,085",$0,0,"$315,412",$0,"$4,082,608","$8,294,760","$629,385","$12,645,058"
1014170035,"$3,677,812",$0,"$3,677,812","$427,914",0,$0,$0,"$2,125","$4,204,851",$0,"$3,380,012"
1005590009,"$3,674,948",$0,"$3,674,948",$0,0,"$2,076,133",$0,$0,"$6,286,122",$0,"$2,342,500"
1008290001,"$3,663,575",$0,"$3,663,575",$0,0,"$631,072",$0,$0,"$4,354,044","$22,198","$1,100,594"
1009270001,"$3,663,370",$0,"$3,663,370",$0,0,"$358,327",$0,$0,"$4,034,013","$8,930","$1,369,691"
3036150001,"$3,662,261",$0,"$3,662,261",$0,0,$0,$0,$0,"$3,673,311",$0,"$1,956,571"
2059500429,"$3,653,338",$0,"$3,653,338",$0,0,$0,$0,"$51,909","$3,903,948",$0,"$2,006,797"
2059500430,"$3,653,338",$0,"$3,653,338",$0,0,$0,$0,"$51,909","$3,903,948",$0,"$2,006,797"
4051370005,"$3,650,541","$449,910","$4,100,451","$90,900",0,$0,$0,"$6,277","$4,538,142",$0,"$1,948,365"
3069790200,"$3,625,472",$0,"$3,625,472",$0,0,"$119,750",$0,"$999,823","$4,840,764",$0,"$3,465,640"
1016240045,"$3,610,795",$0,"$3,610,795",$0,0,"$279,996",$0,$0,"$4,554,262",$0,"$1,234,483"
3069790100,"$3,600,594",$0,"$3,600,594",$0,0,"$127,569",$0,"$977,174","$4,929,539",$0,"$3,268,888"
1015320004,"$3,594,573","$572,075","$4,166,648",$0,0,"$2,188,930",$0,$0,"$6,994,784","$6,450","$1,668,283"
1001400005,"$3,569,074",$0,"$3,569,074",$0,0,"$218,704",$0,$0,"$4,098,448","$34,708","$1,258,346"
1014210005,"$3,562,454",$0,"$3,562,454",$0,0,"$255,536",$0,$0,"$3,847,291","$46,149","$1,483,553"
4011650017,"$3,561,346",$0,"$3,561,346",$0,0,"$354,755",$0,"$49,649","$4,228,118",$0,"$1,690,550"
4011650027,"$3,561,346",$0,"$3,561,346",$0,0,"$354,755",$0,"$49,649","$4,228,118",$0,"$1,690,550"
4011650045,"$3,561,346",$0,"$3,561,346",$0,0,"$354,755",$0,"$49,649","$4,228,118",$0,"$1,690,550"
4011650058,"$3,561,346",$0,"$3,561,346",$0,0,"$354,755",$0,"$49,649","$4,228,118",$0,"$1,690,550"
4011650071,"$3,561,346",$0,"$3,561,346",$0,0,"$354,755",$0,"$49,649","$4,228,118",$0,"$1,690,550"
1015120040,"$3,556,546",$0,"$3,556,546",$0,0,"$1,109,792",$0,$0,"$4,924,678","$49,077","$1,830,006"
1018720043,"$3,552,058",$0,"$3,552,058",$0,0,"$550,781",$0,"$25,652","$4,208,452",$0,"$2,007,027"
4022810001,"$3,481,179",$0,"$3,481,179",$0,0,$0,$0,$0,"$3,489,357","$6,229","$2,304,572"
4105930002,"$3,473,962",$0,"$3,473,962",$0,0,$0,$0,"$159,189","$3,817,875",$0,"$2,444,777"
1015690046,"$3,455,283",$0,"$3,455,283",$0,0,"$274,899",$0,$0,"$3,818,958","$176,444","$1,452,051"
1008720035,"$3,454,896",$0,"$3,454,896","$52,400",0,"$680,550",$0,$0,"$4,632,869",$0,"$1,393,734"
1015370022,"$3,436,473",$0,"$3,436,473","$139,806",0,"$199,341",$0,"$1,466,219","$5,831,025","$7,705","$5,309,319"
1013830013,"$3,431,974",$0,"$3,431,974","$421,800",0,"$1,962,223",$0,$0,"$6,061,351","$29,401","$1,442,870"
5000130008,"$3,431,533",$0,"$3,431,533",$0,0,$0,$0,"$369,115","$4,055,372",$0,"$3,410,933"
1007750046,"$3,429,927",$0,"$3,429,927",$0,0,"$323,933",$0,$0,"$4,140,445","$10,147","$981,748"
1004680001,"$3,406,087",$0,"$3,406,087",$0,0,"$300,000",$0,$0,"$3,733,783",$0,"$1,038,981"
1018710052,"$3,402,086",$0,"$3,402,086",$0,0,$0,$0,$0,"$3,402,086",$0,"$1,709,605"
1003970063,"$3,384,755",$0,"$3,384,755","$125,187",0,"$1,021,474",$0,$0,"$4,599,682","$101,672","$1,196,681"
2025260083,"$3,380,667",$0,"$3,380,667",$0,0,$0,$0,"$323,181","$3,703,848",$0,"$3,184,610"
1008960048,"$3,374,692",$0,"$3,374,692","$70,698",0,"$649,165",$0,$0,"$4,215,472",$0,"$1,772,884"
1013370006,"$3,374,054","$1,425,630","$4,799,684","$58,950",0,"$24,400",$0,$0,"$4,910,018",$0,"$2,232,566"
1010300019,"$3,361,043",$0,"$3,361,043","$274,540",0,$0,$0,$0,"$3,815,583","$61,086","$3,088,021"
1012000019,"$3,312,306",$0,"$3,312,306","$304,636",0,$0,$0,"$9,592","$3,680,175","$224,290","$1,226,638"
1001260013,"$3,308,770",$0,"$3,308,770",$0,0,"$260,000",$0,$0,"$3,674,958","$27,844","$1,404,267"
1015810030,"$3,299,013",$0,"$3,299,013",$0,0,$0,$0,$0,"$3,549,013","$11,615","$1,881,954"
1002470001,"$3,285,524",$0,"$3,285,524",$0,0,"$60,440",$0,"$9,266,203","$12,720,851",$0,"$3,455,336"
4097190002,"$3,279,078",$0,"$3,279,078","$29,923",0,$0,$0,"$18,354","$3,497,839",$0,"$2,293,412"
1005720038,"$3,247,871",$0,"$3,247,871","$226,050",0,$0,$0,$0,"$3,519,718",$0,"$846,951"
1015600021,"$3,233,338",$0,"$3,233,338",$0,0,"$82,178",$0,$0,"$3,592,058","$39,232","$1,710,704"
4051370012,"$3,231,531","$81,896","$3,313,427",$0,0,$0,$0,"$16,875","$3,467,438",$0,"$1,561,069"
1014470023,"$3,208,033",$0,"$3,208,033",$0,0,"$493,857",$0,$0,"$3,799,057","$99,925","$1,851,492"
1011240059,"$3,201,291",$0,"$3,201,291",$0,0,"$577,685",$0,$0,"$3,864,264","$401,884","$2,193,257"
1008780004,"$3,191,540",$0,"$3,191,540",$0,0,"$898,521",$0,$0,"$4,090,061","$29,661","$1,601,291"
1014180011,"$3,174,000",$0,"$3,174,000",$0,0,"$21,300",$0,$0,"$3,352,193","$186,496","$1,368,862"
4022900001,"$3,173,747",$0,"$3,173,747",$0,0,$0,$0,$0,"$3,180,149","$6,229","$2,324,235"
4051370093,"$3,173,498","$53,615","$3,227,113","$41,334",0,$0,$0,"$21,597","$3,426,333",$0,"$1,579,547"
1009090028,"$3,160,822",$0,"$3,160,822",$0,0,"$194,254",$0,$0,"$3,429,842","$6,250","$1,082,932"
1015240001,"$3,159,644",$0,"$3,159,644","$308,273",0,$0,$0,"$16,803","$3,493,120",$0,"$1,558,444"
1013690045,"$3,159,133",$0,"$3,159,133",$0,0,"$411,057",$0,"$12,290","$3,706,920","$6,666","$1,698,053"
1005330001,"$3,152,621",$0,"$3,152,621","$154,842",0,$0,"$11,504,786","$156,000","$17,090,500",$0,"$9,120,488"
1013020033,"$3,150,342","$2,843,263","$5,993,605",$0,0,"$1,555,909",$0,$0,"$7,759,423","$233,688","$2,641,713"
4021170001,"$3,148,959",$0,"$3,148,959","$52,443",0,$0,$0,$0,"$3,339,343",$0,"$1,886,122"
1012030033,"$3,144,755",$0,"$3,144,755",$0,0,$0,$0,$0,"$3,171,594",$0,"$1,617,518"
4051370084,"$3,132,411","$79,795","$3,212,206","$18,972",0,$0,$0,"$15,551","$3,389,566",$0,"$1,568,860"
3053240001,"$3,128,591",$0,"$3,128,591","$53,780",0,$0,$0,"$58,160","$3,420,195","$8,611","$1,863,849"
3072740035,"$3,122,130",$0,"$3,122,130","$52,400",0,$0,$0,"$108,842","$3,560,709",$0,"$1,694,252"
4014910021,"$3,105,138",$0,"$3,105,138",$0,0,$0,$0,$0,"$3,184,745","$92,864","$1,341,405"
1013690042,"$3,101,124",$0,"$3,101,124",$0,0,$0,$0,$0,"$3,126,858","$78,343","$1,403,758"
2028800029,"$3,092,400",$0,"$3,092,400",$0,0,"$28,464",$0,$0,"$3,273,463",$0,"$2,677,757"
1013680005,"$3,086,676",$0,"$3,086,676",$0,0,$0,$0,$0,"$3,303,638",$0,"$1,044,661"
1006100060,"$3,067,819",$0,"$3,067,819","$108,759",0,"$267,041","$18,205","$5,677","$3,474,094","$62,161","$1,015,902"
1008160042,"$3,056,022",$0,"$3,056,022","$92,800",0,$0,$0,$0,"$3,563,778",$0,"$1,290,027"
1012300043,"$3,026,448",$0,"$3,026,448",$0,0,"$735,025",$0,$0,"$3,941,746","$8,350","$1,230,355"
1014240010,"$3,026,171",$0,"$3,026,171","$216,200",0,$0,$0,$0,"$3,506,345",$0,"$993,832"
3072740020,"$2,971,735",$0,"$2,971,735","$26,400",0,$0,$0,"$118,857","$3,441,060",$0,"$1,711,970"
1010640036,"$2,970,783",$0,"$2,970,783",$0,0,"$7,462",$0,$0,"$3,066,569",$168,"$1,937,881"
1015270028,"$2,967,968",$0,"$2,967,968","$46,200",0,"$490,800",$0,$0,"$3,801,042",$0,"$1,413,710"
1013800052,"$2,960,186",$0,"$2,960,186",$0,0,"$2,977,102",$0,$0,"$6,098,193","$206,741","$1,500,116"
1009040010,"$2,958,626",$0,"$2,958,626",$0,0,$0,$0,$0,"$2,958,626",$0,"$168,556"
1009040011,"$2,958,626",$0,"$2,958,626",$0,0,$0,$0,$0,"$2,958,626",$0,"$168,556"
1008160007,"$2,926,764","$944,580","$3,871,344",$0,0,"$280,812",$0,$0,"$4,613,294","$54,282","$2,314,013"
1010110013,"$2,887,938",$0,"$2,887,938","$137,850",0,$0,$0,$0,"$3,039,543","$101,384","$1,355,387"
1011580038,"$2,836,215",$0,"$2,836,215",$0,0,"$137,076",$0,$0,"$2,973,291",$0,"$1,034,826"
3072320001,"$2,819,437",$0,"$2,819,437",$0,0,$0,$0,"$98,820","$2,996,363",$0,"$1,878,209"
1009340020,"$2,810,377",$0,"$2,810,377","$345,000",0,$0,$0,$0,"$3,155,377",$0,"$857,825"
1008890068,"$2,810,252","$4,215,377","$7,025,629","$271,020",0,"$789,884","$296,308",$0,"$8,646,941",$0,"$2,528,048"
1012090033,"$2,809,013",$0,"$2,809,013",$0,0,$0,$0,$0,"$2,833,899","$24,039","$1,248,785"
1005080025,"$2,791,745",$0,"$2,791,745",$0,0,$0,$0,$0,"$2,885,619","$33,869","$893,233"
1005480040,"$2,784,378",$0,"$2,784,378",$0,0,"$489,013",$0,$0,"$3,388,365","$50,893","$1,813,491"
1008900005,"$2,781,278",$0,"$2,781,278",$0,0,"$154,998",$0,$0,"$2,960,973","$5,950","$1,208,379"
1011640005,"$2,771,819","$1,209,684","$3,981,503","$63,240",0,"$601,677",$0,$0,"$4,676,719","$15,690","$1,791,299"
4021020001,"$2,767,772",$0,"$2,767,772",$0,0,$0,$0,"$913,557","$3,710,644",$0,"$2,200,823"
1012180029,"$2,766,799",$0,"$2,766,799",$0,0,"$513,820",$0,$0,"$3,380,326","$30,685","$1,120,310"
2036420001,"$2,761,663",$0,"$2,761,663",$0,0,"$25,930",$0,"$255,987","$3,297,338",$0,"$2,581,734"
2041610001,"$2,755,092",$0,"$2,755,092",$0,0,$0,$0,$0,"$2,987,867","$3,900","$1,599,286"
1009440001,"$2,752,051",$0,"$2,752,051",$0,0,"$251,352",$0,$0,"$3,003,403",$0,"$910,733"
1015160013,"$2,749,935",$0,"$2,749,935",$0,0,"$778,275",$0,$0,"$3,626,034","$17,070","$1,383,153"
1015000053,"$2,719,862",$0,"$2,719,862",$0,0,"$768,646","$4,994",$0,"$3,810,815","$6,027","$1,011,246"
1005560001,"$2,688,942",$0,"$2,688,942",$0,0,"$325,953",$0,$0,"$3,103,900",$0,"$1,304,284"
1004520002,"$2,688,367",$0,"$2,688,367",$0,0,"$311,880",$0,$0,"$3,118,045",$0,"$1,717,343"
1013110028,"$2,669,919",$0,"$2,669,919",$0,0,"$416,080",$0,$0,"$3,090,502",$0,"$1,350,072"
1013000050,"$2,666,427",$0,"$2,666,427","$73,200",0,"$926,336",$0,$0,"$3,851,405",$0,"$999,703"
1013120033,"$2,650,261",$0,"$2,650,261",$0,0,"$785,579",$0,$0,"$3,937,628","$67,300","$1,259,206"
2026100012,"$2,649,815",$0,"$2,649,815","$13,140",0,$0,$0,$0,"$2,721,010",$0,"$2,226,906"
1005480001,"$2,644,012","$2,389,611","$5,033,623",$0,0,"$691,226",$0,"$17,371","$5,846,907","$3,091","$2,531,965"
5005900001,"$2,641,574",$0,"$2,641,574",$0,0,$0,$0,$0,"$2,944,759",$0,"$1,784,892"
1008500039,"$2,629,961",$0,"$2,629,961",$0,0,"$468,124",$0,$0,"$3,182,283","$72,867","$765,983"
1013380049,"$2,624,672","$231,900","$2,856,572",$0,0,"$701,508",$0,$0,"$3,834,780","$104,938","$1,887,154"
1005480070,"$2,620,125","$12,792,379","$15,412,504",$0,0,"$1,438,692","$690,738",$0,"$17,912,514",$0,"$3,926,133"
1011620046,"$2,613,244","$768,324","$3,381,568","$40,635",0,$0,$0,"$3,337","$3,447,147","$94,266","$1,721,662"
1010450012,"$2,612,029",$0,"$2,612,029",$0,0,$0,$0,$0,"$2,650,052","$21,203","$528,976"
4105900100,"$2,605,472",$0,"$2,605,472",$0,0,$0,$0,"$119,392","$2,863,408",$0,"$1,833,584"
1004450014,"$2,592,533",$0,"$2,592,533",$0,0,"$168,596",$0,$0,"$2,804,122","$9,700","$989,620"
1014730038,"$2,585,118",$0,"$2,585,118",$0,0,$0,$0,$0,"$2,653,447",$0,"$1,294,337"
1013430049,"$2,579,199",$0,"$2,579,199",$0,0,"$323,640",$0,$0,"$2,959,020","$41,775","$1,266,939"
1018510008,"$2,559,163","$717,789","$3,276,952","$470,047",0,"$425,980",$0,"$10,369","$4,631,125",$0,"$2,971,667"
1011680010,"$2,557,539",$0,"$2,557,539",$0,0,"$1,197,504",$0,$0,"$3,755,043",$0,"$1,258,935"
1011950014,"$2,549,714",$0,"$2,549,714",$0,0,$0,$0,"$4,733","$2,567,401",$0,"$1,308,602"
1008910027,"$2,525,399",$0,"$2,525,399","$175,667",0,$0,$0,$0,"$2,714,696","$2,360","$1,377,847"
2043420010,"$2,523,546",$0,"$2,523,546",$0,0,$0,$0,$0,"$2,618,786",$0,"$1,665,174"
1012360037,"$2,511,171",$0,"$2,511,171",$0,0,$0,$0,$0,"$2,682,428","$56,069","$872,582"
2043470007,"$2,509,837",$0,"$2,509,837",$0,0,$0,$0,$0,"$2,589,262",$0,"$1,614,643"
4097120102,"$2,501,123",$0,"$2,501,123",$0,0,$0,"$11,435","$77,703","$2,665,903",$0,"$1,331,106"
3064670012,"$2,492,547",$0,"$2,492,547",$0,0,$0,$0,"$456,325","$3,074,707",$0,"$1,330,255"
3064890001,"$2,492,547",$0,"$2,492,547",$0,0,$0,$0,"$456,325","$3,074,707",$0,"$1,335,645"
1018690044,"$2,489,285",$0,"$2,489,285",$0,0,"$636,962",$0,"$7,669","$3,210,304","$83,553","$1,367,149"
4096310241,"$2,488,603",$0,"$2,488,603","$1,042,636",0,$0,$0,$0,"$3,786,438","$40,279","$2,090,988"
1014900001,"$2,482,810",$0,"$2,482,810",$0,0,"$518,396",$0,$0,"$3,013,826","$2,080","$1,139,149"
1010360029,"$2,470,389",$0,"$2,470,389",$0,0,"$958,970",$0,"$22,855","$3,592,607","$6,334","$1,214,449"
1015820031,"$2,468,217",$0,"$2,468,217",$0,0,$0,"$96,000",$0,"$2,579,926","$14,582","$1,645,109"
1015770008,"$2,461,463",$0,"$2,461,463",$0,0,"$72,000",$0,$0,"$2,536,475","$123,127","$1,255,282"
1012340019,"$2,448,275","$7,554,327","$10,002,602",$0,0,"$2,184,708",$0,$0,"$12,187,310",$0,"$5,396,512"
1015320016,"$2,447,072",$0,"$2,447,072",$0,0,"$963,716",$0,$0,"$3,502,610","$15,000","$697,959"
1014920015,"$2,438,011",$0,"$2,438,011","$232,190",0,"$653,566",$0,$0,"$3,437,474","$12,911","$1,241,421"
3070580013,"$2,430,372",$0,"$2,430,372",$0,0,$0,$0,"$603,314","$3,094,327",$0,"$2,116,003"
3060830001,"$2,429,595",$0,"$2,429,595",$0,0,$0,$0,$0,"$2,552,481",$0,"$1,137,086"
1012370033,"$2,419,747",$0,"$2,419,747","$271,692",0,$0,$0,$0,"$2,744,418",$0,"$1,441,358"
1003820001,"$2,408,600",$0,"$2,408,600",$0,0,"$129,335",$0,"$552,651","$3,447,029",$0,"$2,387,361"
1012000025,"$2,406,726",$0,"$2,406,726",$0,0,$0,$0,$0,"$2,406,726","$7,015","$988,078"
1012510063,"$2,406,095",$0,"$2,406,095",$0,0,$0,$0,$0,"$2,406,424",$0,"$1,013,900"
1013660047,"$2,395,947",$0,"$2,395,947",$0,0,"$456,499",$0,"$8,295","$2,920,889","$18,591","$1,064,055"
1014680021,"$2,390,244","$6,787,437","$9,177,681","$59,398",0,"$13,185","$48,000",$0,"$10,481,524","$165,133","$3,989,196"
4051460036,"$2,381,176",$0,"$2,381,176",$0,0,$0,$0,$0,"$2,481,044",$0,"$1,269,426"
1009130001,"$2,380,040","$7,140,118","$9,520,158","$155,648",0,"$301,208","$244,885",$0,"$10,421,719",$0,"$3,103,055"
1022200011,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022200013,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022200015,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022200019,"$2,376,121",$0,"$2,376,121",$0,0,$0,"$2,413,371","$283,353","$5,110,095",$0,"$1,699,486"
1022200021,"$2,376,121",$0,"$2,376,121",$0,0,$0,"$2,413,371","$283,353","$5,110,095",$0,"$1,699,486"
1022200023,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022200033,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022200035,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022200037,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022200039,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022200041,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
1022340036,"$2,376,121",$0,"$2,376,121",$0,0,$0,$0,"$283,353","$2,696,724",$0,"$1,699,486"
4032340051,"$2,374,258",$0,"$2,374,258",$0,0,$0,$0,"$43,395","$2,496,973",$0,"$1,016,539"
4058650118,"$2,365,893",$0,"$2,365,893",$0,0,$0,$0,$0,"$2,542,283","$2,100","$723,977"
1008650024,"$2,361,673",$0,"$2,361,673","$791,453",0,$0,$0,$0,"$3,162,540","$30,381","$1,248,967"
1015410021,"$2,345,532","$22,678,771","$25,024,303",$0,0,"$1,534,501",$0,$0,"$27,829,593","$88,952","$10,834,176"
4012730001,"$2,344,222",$0,"$2,344,222",$0,0,$0,$0,$0,"$2,361,438",$0,"$1,173,307"
4096630002,"$2,321,869",$0,"$2,321,869",$0,0,$0,$0,$0,"$2,509,130","$16,200","$1,482,169"
4096630020,"$2,321,869",$0,"$2,321,869",$0,0,$0,$0,$0,"$2,509,130","$16,200","$1,482,169"
1011250012,"$2,321,190",$0,"$2,321,190",$0,0,"$407,540",$0,$0,"$2,845,137",$0,"$1,199,171"
1009000001,"$2,318,247",$0,"$2,318,247","$731,110",0,$0,"$19,603",$0,"$3,144,365","$11,097","$1,273,378"
4019180095,"$2,317,095",$0,"$2,317,095",$0,0,$0,$0,"$2,234","$2,430,295","$58,240","$1,560,789"
1015860001,"$2,306,645",$0,"$2,306,645",$0,0,$0,$0,$0,"$2,329,735","$3,924","$987,098"
1007650041,"$2,301,857",$0,"$2,301,857",$0,0,"$463,861",$0,$0,"$2,767,729","$1,696","$1,140,581"
1003720060,"$2,301,447",$0,"$2,301,447",$0,0,$0,$0,$0,"$2,316,295","$24,655","$531,225"
4019180110,"$2,296,097",$0,"$2,296,097",$0,0,"$37,000",$0,"$7,525","$2,437,959","$63,089","$1,806,646"
1014390030,"$2,295,869",$0,"$2,295,869",$0,0,"$518,003",$0,$0,"$3,255,914","$6,433","$1,522,107"
1009100046,"$2,289,230",$0,"$2,289,230",$0,0,$0,$0,$0,"$2,342,354","$25,580","$806,851"
1009160041,"$2,282,268",$0,"$2,282,268",$0,0,"$108,569",$0,$0,"$2,404,718",$0,"$1,502,930"
2059090163,"$2,272,359",$0,"$2,272,359",$0,0,$0,$0,$0,"$2,365,959","$11,765","$1,131,140"
3064690001,"$2,265,952",$0,"$2,265,952",$0,0,$0,$0,"$414,842","$2,795,191",$0,"$1,206,358"
4067120001,"$2,265,260",$0,"$2,265,260","$68,025",0,$0,$0,"$16,803","$2,377,398",$0,"$833,981"
4019180105,"$2,264,524",$0,"$2,264,524",$0,0,$0,$0,"$11,616","$2,373,808","$52,091","$1,670,744"
3087190038,"$2,263,469",$0,"$2,263,469",$0,0,$0,$0,"$30,211","$2,366,319",$292,"$1,311,980"
1018880087,"$2,261,437",$0,"$2,261,437",$0,0,$0,$0,$0,"$2,261,437","$4,815","$1,106,938"
1018780012,"$2,243,599","$1,087,102","$3,330,701","$30,650",0,"$584,688",$0,$0,"$4,058,470","$16,723","$2,147,675"
4058650112,"$2,235,382",$0,"$2,235,382",$0,0,$0,$0,$0,"$2,407,094","$2,200","$724,645"
1007451302,"$2,234,797",$0,"$2,234,797",$0,0,$0,$0,$0,"$2,267,413",$0,"$704,514"
5002400003,"$2,213,672",$0,"$2,213,672",$0,0,$0,$0,$0,"$2,341,150",$0,"$1,371,253"
1008920001,"$2,210,917",$0,"$2,210,917","$291,714",0,$0,$0,$0,"$2,506,809","$16,475","$1,103,948"
1008180010,"$2,208,253",$0,"$2,208,253",$0,0,$0,$0,$0,"$2,227,875","$85,513","$601,463"
1007720018,"$2,208,222",$0,"$2,208,222",$0,0,$0,$0,$0,"$2,528,811",$0,"$655,484"
1019370001,"$2,208,206",$0,"$2,208,206",$0,0,"$208,589",$0,"$1,329,647","$3,948,977","$1,188","$3,136,499"
1019580001,"$2,208,206",$0,"$2,208,206",$0,0,"$208,589",$0,"$1,329,647","$3,948,977","$1,188","$3,136,499"
1011260038,"$2,206,251",$0,"$2,206,251",$0,0,$0,$0,$0,"$2,216,093",$0,"$1,064,043"
1012000011,"$2,204,292","$87,353","$2,291,645","$25,971",0,$0,$0,$339,"$2,332,755","$45,160","$1,201,937"
1008650042,"$2,189,082",$0,"$2,189,082","$753,325",0,$0,$0,$0,"$2,951,260","$32,913","$1,292,786"
1014900122,"$2,187,761",$0,"$2,187,761",$0,0,$0,$0,$0,"$2,232,908",$0,"$984,178"
4050250050,"$2,164,127",$0,"$2,164,127",$0,0,$0,$0,$0,"$2,259,372","$6,500","$1,140,048"
3087220475,"$2,163,010",$0,"$2,163,010",$0,0,$0,$0,$0,"$2,262,309",$0,"$884,071"
3087230410,"$2,163,010",$0,"$2,163,010",$0,0,$0,$0,$0,"$2,262,309",$0,"$884,071"
4031560133,"$2,156,175",$0,"$2,156,175",$0,0,"$13,330",$0,"$2,656","$2,261,300","$36,764","$1,208,502"
4049940017,"$2,155,145",$0,"$2,155,145",$0,0,$0,$0,$0,"$2,294,760",$940,"$736,323"
4033220040,"$2,154,586",$0,"$2,154,586",$0,0,$0,$0,"$22,162","$2,193,680","$67,949","$1,307,367"
1005850001,"$2,147,935",$0,"$2,147,935",$0,0,"$287,312",$0,$0,"$2,560,198","$2,590","$698,498"
4030860040,"$2,144,235",$0,"$2,144,235",$0,0,$0,$0,$0,"$2,219,499","$12,615","$1,198,071"
2032300016,"$2,136,009",$0,"$2,136,009","$87,150",0,$0,"$15,000","$52,492","$2,381,819","$21,985","$1,225,159"
1015310035,"$2,129,300",$0,"$2,129,300",$0,0,"$674,304",$0,$0,"$2,873,158","$9,284","$859,914"
2024630001,"$2,113,712",$0,"$2,113,712",$0,0,$0,$0,"$8,560","$2,128,477","$27,056","$925,665"
2024630006,"$2,113,712",$0,"$2,113,712",$0,0,$0,$0,"$8,560","$2,128,477","$27,056","$925,665"
2024630011,"$2,113,712",$0,"$2,113,712",$0,0,$0,$0,"$8,560","$2,128,477","$27,056","$925,665"
2024630060,"$2,113,712",$0,"$2,113,712",$0,0,$0,$0,$0,"$2,128,477","$27,056","$925,665"
2024630063,"$2,113,712",$0,"$2,113,712",$0,0,$0,$0,"$8,560","$2,128,477","$27,056","$925,665"
1015150007,"$2,098,978",$0,"$2,098,978","$103,950",0,$0,$0,$0,"$2,203,671","$23,899","$999,967"
4022860011,"$2,094,877",$0,"$2,094,877",$0,0,$0,$0,$0,"$2,105,514","$3,737","$1,382,742"
1012000015,"$2,093,500",$0,"$2,093,500",$0,0,$0,$0,$0,"$2,102,627",$0,"$1,319,390"
1011990045,"$2,090,495",$0,"$2,090,495",$0,0,$0,$0,$0,"$2,101,258","$2,979","$1,305,601"
4021030001,"$2,087,967",$0,"$2,087,967",$0,0,$0,$0,"$648,741","$2,758,823",$0,"$1,660,268"
1012230025,"$2,086,855",$0,"$2,086,855",$0,0,"$122,490",$0,$0,"$2,484,088",$0,"$2,618,120"
1009270038,"$2,080,185",$0,"$2,080,185",$0,0,$0,$0,$0,"$2,107,338",$0,"$427,828"
1012360010,"$2,077,687",$0,"$2,077,687",$0,0,"$559,230",$0,$0,"$2,636,917","$177,478","$1,347,868"
1008901001,"$2,067,296",$0,"$2,067,296","$1,266,723",0,$0,$0,$0,"$3,470,216",$0,"$757,570"
1015950031,"$2,066,288",$0,"$2,066,288",$0,0,"$40,000",$0,$0,"$2,116,397",$0,"$1,705,158"
1016170001,"$2,066,288",$0,"$2,066,288",$0,0,"$40,000",$0,$0,"$2,116,397",$0,"$1,705,158"
1012100001,"$2,061,824",$0,"$2,061,824",$0,0,"$432,384",$0,$0,"$2,502,908",$0,"$854,553"
1017300075,"$2,052,981","$110,521","$2,163,502","$98,901",0,$0,$0,"$43,989","$2,426,255",$0,"$1,607,639"
1011480001,"$2,051,714",$0,"$2,051,714",$0,0,"$314,500",$0,$0,"$2,366,214","$5,818","$971,441"
1017300045,"$2,049,936","$140,812","$2,190,748","$40,162",0,$0,$0,$0,"$2,391,467",$0,"$2,041,307"
1012520057,"$2,049,278",$0,"$2,049,278",$0,0,$0,$0,$0,"$2,059,778","$5,208","$945,792"
1017300025,"$2,047,317","$110,108","$2,157,425","$43,130",0,$0,$0,"$29,863","$2,355,107",$438,"$1,743,808"
1003980035,"$2,042,645",$0,"$2,042,645","$444,100",0,$0,$0,$0,"$2,544,053",$0,"$473,749"
4014710012,"$2,042,400",$0,"$2,042,400",$0,0,$0,$0,$0,"$2,042,400",$0,"$1,294,276"
1012490036,"$2,041,812",$0,"$2,041,812","$21,775",0,$0,$0,$0,"$2,077,047","$147,501","$1,066,925"
1017300009,"$2,039,547","$87,566","$2,127,113","$33,850",0,$0,$0,"$25,474","$2,313,005",$0,"$1,720,147"
1012530021,"$2,037,652",$0,"$2,037,652","$24,908",0,$0,$0,$0,"$2,445,908","$277,980","$1,236,243"
3070550013,"$2,027,726",$0,"$2,027,726",$0,0,$0,$0,"$2,365,074","$4,455,869",$0,"$3,379,565"
4050400019,"$2,022,545",$0,"$2,022,545",$0,0,$0,$0,$0,"$2,131,159",$0,"$1,056,053"
