BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses
1021430001,"$2,929,655.00","$405,171.00","$3,334,826.00",$0.00,"$202,313.00",$0.00,"$3,565,067.00","$531,235.00","$2,025,744.00"
2059090163,"$2,922,278.00",$0.00,"$2,922,278.00",$0.00,$0.00,$0.00,"$3,032,278.00","$32,372.00","$1,448,521.00"
1014520031,"$2,880,928.00",$0.00,"$2,880,928.00",$0.00,$0.00,$0.00,"$2,880,928.00",$0.00,"$5,382,864.00"
4022860011,"$2,855,378.00",$0.00,"$2,855,378.00",$0.00,$0.00,$0.00,"$2,887,972.00","$3,647.00","$1,641,627.00"
4017690019,"$2,828,276.00",$0.00,"$2,828,276.00",$0.00,$0.00,$0.00,"$2,828,276.00",$0.00,"$161,500.00"
1015410021,"$2,822,014.00","$28,284,925.00","$31,106,939.00",$0.00,"$1,592,474.00",$0.00,"$34,167,329.00","$540,445.00","$13,334,647.00"
4019180110,"$2,817,253.00",$0.00,"$2,817,253.00",$0.00,"$12,000.00","$28,493.00","$3,002,183.00","$75,438.00","$2,160,738.00"
1014210005,"$2,813,538.00","$1,767,657.00","$4,581,195.00",$0.00,"$378,955.00",$0.00,"$5,007,677.00","$98,046.00","$1,831,384.00"
4019180107,"$2,794,741.00",$0.00,"$2,794,741.00",$0.00,$0.00,"$27,625.00","$2,942,695.00","$69,057.00","$1,891,512.00"
4019180108,"$2,793,035.00",$0.00,"$2,793,035.00",$0.00,$0.00,"$28,602.00","$2,952,035.00","$81,286.00","$2,240,018.00"
1008160007,"$2,788,099.00","$2,573,630.00","$5,361,729.00",$0.00,"$434,438.00",$0.00,"$6,570,462.00","$93,497.00","$3,086,100.00"
1012160060,"$2,770,466.00",$0.00,"$2,770,466.00",$0.00,$0.00,$0.00,"$2,779,462.00","$4,500.00","$991,094.00"
4019180080,"$2,761,006.00",$0.00,"$2,761,006.00",$0.00,"$201,600.00","$22,642.00","$3,083,274.00","$158,262.00","$2,184,012.00"
4030860040,"$2,760,569.00",$0.00,"$2,760,569.00",$0.00,$0.00,$0.00,"$2,844,857.00","$36,333.00","$1,609,307.00"
1012410001,"$2,758,375.00",$0.00,"$2,758,375.00","$233,248.00",$0.00,$0.00,"$2,997,206.00","$29,537.00","$873,756.00"
4019180052,"$2,753,624.00",$0.00,"$2,753,624.00",$0.00,$0.00,"$16,117.00","$2,948,551.00","$79,656.00","$2,073,430.00"
4019180072,"$2,751,889.00",$0.00,"$2,751,889.00",$0.00,$0.00,"$20,843.00","$2,877,032.00","$119,488.00","$2,045,163.00"
1008180010,"$2,749,529.00",$0.00,"$2,749,529.00",$0.00,$0.00,$0.00,"$2,796,561.00","$126,328.00","$818,295.00"
4019180070,"$2,746,993.00",$0.00,"$2,746,993.00",$0.00,$0.00,"$27,127.00","$2,872,228.00","$67,775.00","$1,958,393.00"
4019180060,"$2,746,051.00",$0.00,"$2,746,051.00",$0.00,"$97,483.00","$24,850.00","$3,016,082.00","$106,725.00","$2,113,521.00"
1012340019,"$2,736,745.00","$13,811,096.00","$16,547,841.00",$0.00,"$4,565,923.00",$0.00,"$22,938,518.00","$60,205.00","$6,486,774.00"
1022200011,"$2,725,054.00",$0.00,"$2,725,054.00",$0.00,"$106,200.00","$387,180.00","$3,218,434.00",$0.00,"$2,306,228.00"
4019180075,"$2,723,582.00",$0.00,"$2,723,582.00",$0.00,$0.00,"$18,671.00","$2,867,282.00","$97,385.00","$2,128,069.00"
4019180062,"$2,714,664.00",$0.00,"$2,714,664.00",$0.00,$0.00,"$22,624.00","$2,804,717.00","$79,336.00","$2,088,085.00"
1018510008,"$2,700,936.00","$3,750,848.00","$6,451,784.00",$0.00,"$1,363,149.00",$0.00,"$8,682,157.00","$265,585.00","$5,132,077.00"
1018880087,"$2,699,278.00",$0.00,"$2,699,278.00",$0.00,$0.00,$0.00,"$2,699,278.00","$47,522.00","$1,504,467.00"
4019180055,"$2,690,936.00",$0.00,"$2,690,936.00",$0.00,"$78,418.00","$18,202.00","$2,881,628.00","$78,206.00","$2,017,871.00"
4019180050,"$2,687,050.00",$0.00,"$2,687,050.00",$0.00,"$467,276.00","$30,280.00","$3,303,925.00","$104,740.00","$2,168,377.00"
4019180045,"$2,684,287.00",$0.00,"$2,684,287.00",$0.00,"$373,750.00","$13,785.00","$3,185,662.00","$64,398.00","$2,058,378.00"
3018110019,"$2,679,639.00",$0.00,"$2,679,639.00",$0.00,"$235,760.00",$0.00,"$2,919,004.00",$0.00,"$1,688,599.00"
1014590030,"$2,669,071.00","$28,684.00","$2,697,755.00",$0.00,$0.00,"$18,795.00","$2,739,789.00","$13,413.00","$1,949,820.00"
4031560133,"$2,661,745.00",$0.00,"$2,661,745.00",$0.00,"$16,027.00","$7,938.00","$2,809,819.00","$63,697.00","$1,642,009.00"
4012730001,"$2,657,704.00","$169,641.00","$2,827,345.00",$0.00,$0.00,$0.00,"$2,852,763.00",$0.00,"$1,325,326.00"
1013930040,"$2,654,980.00",$0.00,"$2,654,980.00",$0.00,"$318,070.00",$0.00,"$2,975,104.00","$207,364.00","$1,747,847.00"
3019240036,"$2,652,760.00",$0.00,"$2,652,760.00",$0.00,"$39,500.00",$0.00,"$2,769,243.00",$0.00,"$993,695.00"
1003720060,"$2,645,320.00",$0.00,"$2,645,320.00",$0.00,$0.00,$0.00,"$2,697,358.00","$44,005.00","$647,920.00"
2036820001,"$2,637,215.00","$329,612.00","$2,966,827.00","$77,094.00",$0.00,$0.00,"$3,097,535.00",$0.00,"$2,312,685.00"
1012080001,"$2,630,069.00",$0.00,"$2,630,069.00",$0.00,"$491,482.00",$0.00,"$3,804,201.00","$105,429.00","$2,453,259.00"
1018900036,"$2,625,875.00",$0.00,"$2,625,875.00",$0.00,$0.00,$0.00,"$2,639,201.00","$61,450.00","$1,426,166.00"
4058650118,"$2,620,157.00",$0.00,"$2,620,157.00",$0.00,$0.00,$0.00,"$2,800,442.00","$2,708.00","$960,240.00"
4019180065,"$2,618,439.00",$0.00,"$2,618,439.00",$0.00,"$53,189.00","$24,847.00","$2,788,806.00","$68,390.00","$1,980,303.00"
3064680016,"$2,616,300.00","$736,907.00","$3,353,207.00",$0.00,$0.00,"$103,146.00","$3,658,724.00",$0.00,"$1,737,176.00"
1010070061,"$2,553,954.00",$0.00,"$2,553,954.00",$0.00,"$1,619,671.00",$0.00,"$4,185,275.00",$0.00,"$3,592,383.00"
1008001301,"$2,553,804.00",$0.00,"$2,553,804.00",$0.00,"$107,857.00",$0.00,"$2,661,661.00",$0.00,"$1,975,258.00"
4012190032,"$2,548,922.00",$0.00,"$2,548,922.00",$0.00,$0.00,$0.00,"$2,563,757.00","$3,647.00","$1,652,137.00"
1015180024,"$2,535,282.00",$0.00,"$2,535,282.00","$527,824.00",$0.00,$0.00,"$3,485,512.00","$4,800.00","$1,091,114.00"
1013400001,"$2,512,700.00","$4,641,587.00","$7,154,287.00",$0.00,"$1,361,513.00",$0.00,"$8,963,657.00","$13,498.00","$2,667,236.00"
4050250050,"$2,477,847.00","$95,686.00","$2,573,533.00",$0.00,$0.00,$0.00,"$2,697,807.00","$7,750.00","$1,387,292.00"
1012360010,"$2,471,387.00",$0.00,"$2,471,387.00",$0.00,"$1,372,500.00",$0.00,"$3,966,387.00","$50,622.00","$1,903,265.00"
3035900016,"$2,466,526.00",$0.00,"$2,466,526.00",$0.00,"$330,638.00","$3,588,580.00","$6,426,208.00",$0.00,"$4,657,417.00"
3035900050,"$2,466,526.00",$0.00,"$2,466,526.00",$0.00,"$330,638.00","$3,588,580.00","$6,426,208.00",$0.00,"$4,657,417.00"
4012490018,"$2,460,915.00",$0.00,"$2,460,915.00",$0.00,$0.00,"$151,622.00","$2,713,316.00",$0.00,"$1,346,418.00"
3020750012,"$2,449,012.00",$0.00,"$2,449,012.00",$0.00,"$399,549.00",$0.00,"$2,895,385.00",$0.00,"$961,260.00"
1005480001,"$2,447,883.00","$4,514,175.00","$6,962,058.00",$0.00,"$864,968.00","$29,206.00","$8,035,053.00","$49,667.00","$4,061,124.00"
4058650112,"$2,438,414.00",$0.00,"$2,438,414.00",$0.00,$0.00,"$12,375.00","$2,603,634.00","$2,150.00","$919,859.00"
4049940017,"$2,433,612.00",$0.00,"$2,433,612.00",$0.00,$0.00,$0.00,"$2,525,628.00","$1,260.00","$827,476.00"
2036720001,"$2,411,643.00",$0.00,"$2,411,643.00",$0.00,$0.00,"$560,340.00","$3,062,872.00",$0.00,"$3,073,026.00"
1012490057,"$2,357,596.00",$0.00,"$2,357,596.00",$0.00,$0.00,$0.00,"$2,368,465.00","$3,848.00","$1,176,947.00"
5000130008,"$2,353,003.00",$0.00,"$2,353,003.00",$0.00,$0.00,"$1,501,632.00","$4,181,362.00",$0.00,"$3,534,294.00"
1002470001,"$2,331,945.00",$0.00,"$2,331,945.00",$0.00,"$80,066.00","$17,277,963.00","$20,610,073.00",$0.00,"$5,123,825.00"
1012090001,"$2,326,052.00",$0.00,"$2,326,052.00",$0.00,"$717,009.00",$0.00,"$3,325,742.00",$0.00,"$2,356,727.00"
1018820024,"$2,302,707.00",$0.00,"$2,302,707.00",$0.00,$0.00,$0.00,"$2,308,290.00","$38,702.00","$589,000.00"
4021390026,"$2,299,220.00",$0.00,"$2,299,220.00",$0.00,$0.00,$0.00,"$2,381,887.00","$10,250.00","$1,227,113.00"
4050490043,"$2,291,875.00",$0.00,"$2,291,875.00",$0.00,$0.00,$0.00,"$2,291,875.00","$5,812.00","$772,551.00"
4106810056,"$2,263,170.00",$0.00,"$2,263,170.00",$0.00,$0.00,$0.00,"$2,285,970.00","$18,000.00","$1,447,708.00"
1008880031,"$2,259,053.00",$0.00,"$2,259,053.00",$0.00,$0.00,$0.00,"$2,270,642.00","$23,535.00","$1,020,306.00"
5039830065,"$2,253,325.00","$53,924.00","$2,307,249.00","$3,614.00",$0.00,"$431,492.00","$2,882,198.00",$0.00,"$1,603,627.00"
1007430038,"$2,235,013.00",$0.00,"$2,235,013.00",$0.00,"$507,763.00",$0.00,"$2,742,783.00",$0.00,"$626,326.00"
1012990048,"$2,233,458.00",$0.00,"$2,233,458.00",$0.00,$0.00,"$15,792.00","$2,545,318.00","$114,357.00","$906,234.00"
1009660001,"$2,225,950.00","$24,887,601.00","$27,113,551.00",$0.00,"$926,771.00","$120,000.00","$28,763,039.00","$986,976.00","$8,723,901.00"
1002830024,"$2,225,679.00",$0.00,"$2,225,679.00",$0.00,"$403,995.00",$0.00,"$2,673,924.00","$5,821.00","$681,509.00"
1010300058,"$2,219,367.00","$9,140,941.00","$11,360,308.00",$0.00,"$2,077,517.00",$0.00,"$13,437,825.00","$465,317.00","$6,351,244.00"
2037670077,"$2,195,128.00",$0.00,"$2,195,128.00",$0.00,"$118,616.00",$0.00,"$2,313,744.00",$0.00,"$1,144,018.00"
2037670082,"$2,195,128.00",$0.00,"$2,195,128.00",$0.00,"$118,616.00",$0.00,"$2,313,744.00",$0.00,"$1,144,018.00"
1019700002,"$2,191,080.00",$0.00,"$2,191,080.00",$0.00,$0.00,$0.00,"$2,293,612.00",$0.00,"$1,031,701.00"
4050130038,"$2,182,029.00",$0.00,"$2,182,029.00",$0.00,$0.00,$0.00,"$2,209,029.00","$17,500.00","$1,217,810.00"
4099500009,"$2,181,717.00","$669,180.00","$2,850,897.00","$12,200.00",$0.00,"$3,506.00","$3,145,834.00",$0.00,"$1,667,746.00"
1007540001,"$2,158,539.00",$0.00,"$2,158,539.00",$0.00,"$156,497.00",$0.00,"$2,382,986.00","$78,394.00","$614,113.00"
5005950015,"$2,147,729.00","$871,604.00","$3,019,333.00",$0.00,$0.00,"$37,482.00","$3,234,848.00",$0.00,"$1,808,534.00"
4105920150,"$2,147,056.00",$0.00,"$2,147,056.00",$0.00,$0.00,"$72,985.00","$2,318,991.00",$0.00,"$1,317,722.00"
4105990100,"$2,147,056.00",$0.00,"$2,147,056.00",$0.00,$0.00,"$72,985.00","$2,318,991.00",$0.00,"$1,317,722.00"
3073090040,"$2,142,687.00","$371,286.00","$2,513,973.00","$7,818.00",$0.00,"$197,519.00","$2,851,879.00",$0.00,"$1,127,015.00"
3003050001,"$2,142,648.00","$484,078.00","$2,626,726.00",$0.00,$0.00,$0.00,"$2,627,970.00",$0.00,"$1,065,879.00"
3068250037,"$2,130,470.00",$0.00,"$2,130,470.00",$0.00,$0.00,$0.00,"$2,319,510.00",$0.00,"$1,082,691.00"
2024730043,"$2,127,342.00",$0.00,"$2,127,342.00",$0.00,"$33,121.00","$543,581.00","$2,708,125.00",$0.00,"$1,512,334.00"
2024730048,"$2,127,342.00",$0.00,"$2,127,342.00",$0.00,"$33,121.00","$543,581.00","$2,708,125.00",$0.00,"$1,512,334.00"
2057890024,"$2,127,008.00",$0.00,"$2,127,008.00",$0.00,$0.00,"$29,100.00","$2,156,108.00",$0.00,"$1,059,317.00"
3076120034,"$2,124,580.00",$0.00,"$2,124,580.00",$0.00,$0.00,"$8,196.00","$2,266,726.00",$0.00,"$677,352.00"
1007860013,"$2,114,369.00",$0.00,"$2,114,369.00",$0.00,"$244,705.00",$0.00,"$2,843,601.00",$0.00,"$643,906.00"
1004530011,"$2,110,144.00",$0.00,"$2,110,144.00",$0.00,$0.00,$0.00,"$2,110,744.00",$0.00,"$641,713.00"
3001670013,"$2,110,143.00",$0.00,"$2,110,143.00",$0.00,$0.00,$0.00,"$2,422,911.00","$4,932.00","$993,894.00"
4021370027,"$2,108,892.00",$0.00,"$2,108,892.00",$0.00,$0.00,$0.00,"$2,186,203.00",$0.00,"$1,148,847.00"
4033210061,"$2,108,671.00",$0.00,"$2,108,671.00",$0.00,$0.00,$0.00,"$2,837,208.00",$0.00,"$938,189.00"
1008650040,"$2,101,128.00","$4,415,220.00","$6,516,348.00","$191,071.00",$0.00,$0.00,"$7,741,163.00","$2,990,704.00","$5,257,506.00"
1021790005,"$2,092,173.00",$0.00,"$2,092,173.00",$0.00,$0.00,$0.00,"$2,092,173.00","$6,265.00","$1,013,626.00"
3006490001,"$2,077,881.00",$0.00,"$2,077,881.00","$232,954.00",$0.00,$0.00,"$2,310,835.00",$0.00,"$777,476.00"
1018820020,"$2,066,782.00",$0.00,"$2,066,782.00",$0.00,$0.00,$0.00,"$2,072,365.00","$24,419.00","$577,199.00"
2039470001,"$2,052,265.00",$0.00,"$2,052,265.00",$0.00,"$56,950.00","$122,980.00","$2,232,195.00",$0.00,"$1,240,593.00"
2039470040,"$2,052,265.00",$0.00,"$2,052,265.00",$0.00,"$56,950.00","$122,980.00","$2,232,195.00",$0.00,"$1,240,593.00"
1012000005,"$2,051,612.00",$0.00,"$2,051,612.00",$0.00,$0.00,$0.00,"$2,051,612.00","$41,822.00","$1,116,730.00"
1015300019,"$2,047,668.00",$0.00,"$2,047,668.00","$105,192.00",$0.00,$0.00,"$2,178,743.00",$0.00,"$514,327.00"
3072340001,"$2,045,973.00","$275,825.00","$2,321,798.00",$0.00,$0.00,"$609,071.00","$3,075,382.00",$0.00,"$1,297,133.00"
3072350001,"$2,042,949.00","$278,849.00","$2,321,798.00",$0.00,$0.00,"$609,071.00","$3,075,382.00",$0.00,"$1,263,622.00"
1013230030,"$2,039,203.00",$0.00,"$2,039,203.00",$0.00,"$49,350.00",$0.00,"$2,091,953.00","$29,614.00","$441,074.00"
2042850016,"$2,039,088.00",$0.00,"$2,039,088.00",$0.00,$0.00,$0.00,"$2,064,282.00","$236,978.00","$1,688,567.00"
1021800400,"$2,034,657.00",$0.00,"$2,034,657.00",$0.00,$0.00,$0.00,"$2,039,232.00","$104,722.00","$786,315.00"
3067300063,"$2,029,324.00",$0.00,"$2,029,324.00",$0.00,$0.00,$0.00,"$2,034,256.00","$76,915.00","$1,025,175.00"
3067300072,"$2,029,324.00",$0.00,"$2,029,324.00",$0.00,$0.00,$0.00,"$2,034,256.00","$76,915.00","$1,025,175.00"
1018691202,"$2,028,974.00",$0.00,"$2,028,974.00",$0.00,$0.00,$0.00,"$2,028,974.00",$0.00,"$953,834.00"
1017300025,"$2,018,906.00","$1,447,875.00","$3,466,781.00","$57,026.00",$0.00,"$38,670.00","$3,762,521.00","$25,680.00","$2,362,344.00"
3053900074,"$2,015,138.00",$0.00,"$2,015,138.00",$0.00,$0.00,$0.00,"$2,068,094.00","$9,972.00","$1,276,942.00"
4050500004,"$1,999,758.00","$61,233.00","$2,060,991.00",$0.00,$0.00,"$2,590.00","$2,128,901.00",$0.00,"$860,789.00"
4019020010,"$1,994,095.00",$0.00,"$1,994,095.00","$40,700.00",$0.00,$0.00,"$2,136,441.00","$48,240.00","$2,400,142.00"
3067390019,"$1,993,090.00",$0.00,"$1,993,090.00",$0.00,$0.00,"$28,476.00","$2,105,070.00",$0.00,"$2,006,774.00"
1005580044,"$1,989,411.00",$0.00,"$1,989,411.00",$0.00,$0.00,$0.00,"$1,989,411.00",$0.00,"$880,856.00"
1018780012,"$1,981,058.00","$2,092,027.00","$4,073,085.00",$0.00,"$664,798.00","$51,852.00","$4,931,859.00","$15,749.00","$2,678,450.00"
1015210020,"$1,972,065.00",$0.00,"$1,972,065.00",$0.00,"$207,852.00",$0.00,"$2,179,917.00","$12,622.00","$1,232,993.00"
1014900001,"$1,960,837.00","$1,012,179.00","$2,973,016.00",$0.00,"$551,351.00","$86,185.00","$3,655,253.00",$0.00,"$941,422.00"
1016310062,"$1,957,509.00",$0.00,"$1,957,509.00",$0.00,$0.00,$0.00,"$1,957,509.00",$0.00,"$939,205.00"
3050530018,"$1,951,525.00",$0.00,"$1,951,525.00","$209,429.00",$0.00,$0.00,"$2,160,954.00",$0.00,"$1,120,862.00"
1009250060,"$1,946,508.00",$0.00,"$1,946,508.00",$0.00,$0.00,$0.00,"$1,946,508.00",$0.00,"$381,804.00"
4012040001,"$1,942,321.00",$0.00,"$1,942,321.00",$0.00,$0.00,$0.00,"$1,953,698.00","$2,821.00","$1,259,295.00"
4051210017,"$1,939,568.00",$0.00,"$1,939,568.00",$0.00,$0.00,$0.00,"$1,989,009.00",$0.00,"$987,916.00"
2059030283,"$1,938,908.00",$0.00,"$1,938,908.00",$0.00,$0.00,$0.00,"$2,039,276.00",$0.00,"$1,024,534.00"
3017680037,"$1,933,731.00",$0.00,"$1,933,731.00",$0.00,$0.00,$0.00,"$1,933,731.00",$0.00,"$153,998.00"
1007870070,"$1,930,786.00",$0.00,"$1,930,786.00",$0.00,$0.00,$0.00,"$1,930,786.00",$0.00,"$812,683.00"
1008580014,"$1,926,351.00",$0.00,"$1,926,351.00",$0.00,"$525,438.00",$0.00,"$2,621,332.00","$125,007.00","$1,074,795.00"
4098380062,"$1,925,952.00",$0.00,"$1,925,952.00",$0.00,"$208,188.00",$0.00,"$2,222,339.00","$20,896.00","$1,346,387.00"
5014940050,"$1,924,429.00",$0.00,"$1,924,429.00",$0.00,$0.00,$0.00,"$1,954,618.00",$0.00,"$835,917.00"
4080920005,"$1,923,322.00",$0.00,"$1,923,322.00",$0.00,$0.00,$0.00,"$1,923,322.00",$0.00,"$690,076.00"
1018320001,"$1,918,577.00",$0.00,"$1,918,577.00",$0.00,"$501,959.00","$2,301,236.00","$4,895,757.00",$0.00,"$2,430,803.00"
1013380049,"$1,910,293.00","$1,835,379.00","$3,745,672.00",$0.00,"$883,471.00",$0.00,"$5,009,325.00","$271,733.00","$2,244,776.00"
1005700008,"$1,902,380.00",$0.00,"$1,902,380.00",$0.00,$0.00,$0.00,"$1,911,452.00","$74,653.00","$511,978.00"
4030850008,"$1,897,811.00",$0.00,"$1,897,811.00",$0.00,"$37,417.00",$0.00,"$2,015,242.00","$45,665.00","$1,019,959.00"
3004760019,"$1,897,039.00",$0.00,"$1,897,039.00",$0.00,$0.00,$0.00,"$1,930,129.00",$0.00,"$455,822.00"
5005900001,"$1,894,944.00","$1,056,249.00","$2,951,193.00",$0.00,$0.00,$0.00,"$3,233,358.00","$7,250.00","$2,035,274.00"
1013680001,"$1,891,570.00","$4,665,171.00","$6,556,741.00",$0.00,"$1,457,581.00","$51,688.00","$8,417,493.00","$85,334.00","$4,549,398.00"
3087100035,"$1,887,266.00","$101,924.00","$1,989,190.00",$0.00,"$179,401.00",$0.00,"$2,187,619.00",$0.00,"$1,027,852.00"
3077900001,"$1,883,011.00",$0.00,"$1,883,011.00",$0.00,$0.00,$0.00,"$1,976,922.00",$0.00,"$878,359.00"
3078130136,"$1,883,011.00",$0.00,"$1,883,011.00",$0.00,$0.00,$0.00,"$1,976,922.00",$0.00,"$878,359.00"
1014680021,"$1,877,472.00","$10,244,870.00","$12,122,342.00","$69,216.00","$14,145.00",$0.00,"$13,547,215.00","$328,503.00","$4,681,663.00"
4123110030,"$1,876,835.00",$0.00,"$1,876,835.00",$0.00,$0.00,$0.00,"$1,898,435.00","$16,000.00","$1,085,135.00"
1012060001,"$1,876,350.00","$760,637.00","$2,636,987.00","$46,215.00",$0.00,$0.00,"$2,834,947.00",$0.00,"$2,306,888.00"
1017300036,"$1,874,757.00","$1,598,341.00","$3,473,098.00","$59,580.00",$0.00,$0.00,"$3,775,391.00","$29,770.00","$2,564,000.00"
2032480049,"$1,850,995.00",$0.00,"$1,850,995.00",$0.00,"$537,444.00",$0.00,"$2,393,189.00",$0.00,"$1,849,976.00"
1017300075,"$1,849,160.00","$1,262,718.00","$3,111,878.00","$138,219.00",$0.00,$0.00,"$3,485,505.00","$24,020.00","$2,454,247.00"
1005580010,"$1,842,374.00",$0.00,"$1,842,374.00",$0.00,$0.00,$0.00,"$1,842,374.00",$0.00,"$347,570.00"
4023131002,"$1,837,817.00",$0.00,"$1,837,817.00","$350,000.00",$0.00,$0.00,"$2,307,030.00","$11,354.00","$522,394.00"
4098490130,"$1,835,423.00","$774,257.00","$2,609,680.00","$31,800.00",$0.00,$473.00,"$2,840,713.00",$0.00,"$1,530,060.00"
1017300045,"$1,833,527.00","$1,534,349.00","$3,367,876.00","$70,185.00",$0.00,$0.00,"$3,688,152.00","$21,900.00","$2,630,582.00"
4049950001,"$1,833,274.00","$573,720.00","$2,406,994.00",$0.00,$0.00,$0.00,"$2,428,547.00","$19,656.00","$1,423,030.00"
4032580001,"$1,825,299.00","$97,312.00","$1,922,611.00","$56,839.00",$0.00,"$13,464.00","$2,170,519.00",$0.00,"$853,830.00"
1004660005,"$1,822,408.00",$0.00,"$1,822,408.00",$0.00,"$801,967.00",$0.00,"$2,660,546.00","$65,334.00","$455,570.00"
1007320007,"$1,820,883.00",$0.00,"$1,820,883.00",$0.00,"$86,730.00",$0.00,"$1,966,560.00","$58,516.00","$832,284.00"
1017300009,"$1,811,023.00","$1,744,630.00","$3,555,653.00","$42,903.00",$0.00,$0.00,"$3,839,912.00","$24,384.00","$3,167,619.00"
3019250007,"$1,807,593.00",$0.00,"$1,807,593.00",$0.00,$0.00,$0.00,"$1,807,593.00",$0.00,"$545,929.00"
1015900036,"$1,795,080.00","$2,101,200.00","$3,896,280.00","$67,440.00",$0.00,$0.00,"$4,444,085.00","$1,738,392.00","$3,726,530.00"
3013260001,"$1,795,053.00",$0.00,"$1,795,053.00",$0.00,$0.00,$0.00,"$1,795,053.00",$0.00,"$901,611.00"
2028800153,"$1,790,170.00",$0.00,"$1,790,170.00",$0.00,$0.00,"$1,172,898.00","$3,116,496.00",$0.00,"$1,829,382.00"
4051460026,"$1,781,282.00",$0.00,"$1,781,282.00",$0.00,$0.00,$741.00,"$1,853,846.00","$54,726.00","$1,156,472.00"
1021710052,"$1,776,784.00","$48,757.00","$1,825,541.00",$0.00,$0.00,$0.00,"$1,825,541.00","$71,666.00","$1,247,351.00"
2028770166,"$1,773,309.00",$0.00,"$1,773,309.00",$0.00,$0.00,$0.00,"$1,816,309.00",$0.00,"$982,226.00"
3010100026,"$1,769,085.00","$561,522.00","$2,330,607.00",$0.00,$0.00,$0.00,"$2,487,121.00",$0.00,"$1,136,431.00"
4051460001,"$1,768,747.00",$0.00,"$1,768,747.00",$0.00,$0.00,"$10,103.00","$1,896,703.00","$35,450.00","$1,071,175.00"
1015860001,"$1,761,601.00","$1,168,214.00","$2,929,815.00",$0.00,$0.00,$0.00,"$2,957,573.00","$22,294.00","$1,350,591.00"
3073080032,"$1,759,205.00","$828,512.00","$2,587,717.00",$0.00,"$55,832.00","$70,827.00","$2,908,785.00",$0.00,"$1,197,804.00"
2042900008,"$1,756,309.00","$465,350.00","$2,221,659.00",$0.00,$0.00,$0.00,"$2,388,350.00",$0.00,"$1,512,435.00"
1007730027,"$1,744,636.00","$22,800.00","$1,767,436.00",$0.00,$0.00,"$19,121.00","$1,809,533.00","$2,108.00","$1,022,165.00"
3046100001,"$1,743,581.00",$0.00,"$1,743,581.00",$0.00,$0.00,"$8,900.00","$1,815,798.00",$0.00,"$625,052.00"
5040000039,"$1,734,913.00",$0.00,"$1,734,913.00",$0.00,$0.00,"$3,432.00","$1,793,048.00",$0.00,"$636,301.00"
5040010001,"$1,734,913.00",$0.00,"$1,734,913.00",$0.00,$0.00,"$3,432.00","$1,793,048.00",$0.00,"$636,301.00"
5040020001,"$1,734,913.00",$0.00,"$1,734,913.00",$0.00,$0.00,"$24,247.00","$1,779,824.00",$0.00,"$636,301.00"
1012350002,"$1,733,762.00",$0.00,"$1,733,762.00",$0.00,$0.00,$0.00,"$1,754,542.00","$40,130.00","$1,608,128.00"
1008470016,"$1,722,750.00","$1,579,379.00","$3,302,129.00",$0.00,$0.00,"$2,200.00","$3,625,622.00",$0.00,"$1,078,022.00"
4050480001,"$1,720,347.00","$310,847.00","$2,031,194.00",$0.00,$0.00,"$28,740.00","$2,271,871.00",$0.00,"$1,132,449.00"
2036700001,"$1,720,206.00","$434,424.00","$2,154,630.00",$0.00,$0.00,$0.00,"$2,213,326.00",$0.00,"$1,292,837.00"
1014520041,"$1,719,902.00",$0.00,"$1,719,902.00",$0.00,"$99,420.00",$0.00,"$1,819,322.00",$0.00,"$515,010.00"
1014900032,"$1,713,740.00",$0.00,"$1,713,740.00",$0.00,$0.00,"$19,561.00","$1,750,598.00",$0.00,"$497,228.00"
3072820062,"$1,712,359.00",$0.00,"$1,712,359.00",$0.00,"$401,528.00",$0.00,"$2,113,887.00",$0.00,"$851,643.00"
3074330013,"$1,695,960.00","$327,853.00","$2,023,813.00",$0.00,$0.00,"$76,547.00","$2,226,040.00",$0.00,"$1,043,920.00"
1012280001,"$1,695,494.00",$0.00,"$1,695,494.00",$0.00,$0.00,$0.00,"$1,744,067.00","$29,322.00","$995,562.00"
1000780001,"$1,686,944.00",$0.00,"$1,686,944.00",$0.00,$0.00,$0.00,"$1,780,390.00","$358,911.00","$1,018,451.00"
3082240022,"$1,684,528.00",$0.00,"$1,684,528.00",$0.00,"$40,205.00",$402.00,"$1,874,296.00","$72,536.00","$1,250,831.00"
1012260040,"$1,683,653.00",$0.00,"$1,683,653.00",$0.00,$0.00,$0.00,"$1,683,653.00","$30,050.00","$623,223.00"
3075780001,"$1,683,392.00",$0.00,"$1,683,392.00",$0.00,$0.00,$0.00,"$1,715,504.00",$0.00,"$1,130,343.00"
4033609001,"$1,682,758.00","$1,297,927.00","$2,980,685.00",$0.00,$0.00,"$35,127.00","$3,351,619.00",$0.00,"$2,357,028.00"
4013120010,"$1,682,057.00",$0.00,"$1,682,057.00",$0.00,$0.00,"$12,446.00","$1,794,453.00","$29,644.00","$1,045,193.00"
2057320941,"$1,678,168.00","$348,927.00","$2,027,095.00",$0.00,$0.00,$0.00,"$2,102,295.00","$19,770.00","$933,210.00"
1017300064,"$1,673,047.00","$1,570,936.00","$3,243,983.00","$95,814.00",$0.00,"$37,022.00","$3,594,210.00","$31,265.00","$2,706,976.00"
